,c_dest,c_cit,weight,scaled,gdp_diff,dest_gdp,cit_gdp
312,Czechia,Portugal,217,2.0655955078533084e-05,-600.0,15400.0,16000.0
313,Czechia,Romania,4841,0.0004608086568441413,8800.0,15400.0,6600.0
314,Czechia,Slovakia,81243,0.007733418241683242,2000.0,15400.0,13400.0
315,Czechia,Slovenia,295,2.80806762588353e-05,-2100.0,15400.0,17500.0
316,Czechia,Spain,751,7.148673854367901e-05,-6800.0,15400.0,22200.0
317,Czechia,Sweden,643,6.120635537095288e-05,-29100.0,15400.0,44500.0
318,Czechia,Switzerland,526,5.006927360049955e-05,-49600.0,15400.0,65000.0
319,Czechia,United Kingdom,4923,0.0004686141329567667,-17400.0,15400.0,32800.0
320,Denmark,Austria,1243,0.00022273925923695944,7700.0,45500.0,37800.0
321,Denmark,Belgium,897,0.00016073782424420969,10500.0,45500.0,35000.0
322,Denmark,Bulgaria,4007,0.0007180339595836658,39800.0,45500.0,5700.0
323,Denmark,Croatia,503,9.013503410795704e-05,35200.0,45500.0,10300.0
324,Denmark,Cyprus,40,7.167795952919049e-06,22900.0,45500.0,22600.0
325,Denmark,Czechia,859,0.00015392841808893658,30100.0,45500.0,15400.0
327,Denmark,Estonia,1177,0.000210912395914643,32000.0,45500.0,13500.0
328,Denmark,Finland,2335,0.0004184200887516495,8600.0,45500.0,36900.0
329,Denmark,France,5428,0.0009726699108111149,13700.0,45500.0,31800.0
330,Denmark,Germany,22055,0.00395214349354074,11200.0,45500.0,34300.0
331,Denmark,Greece,1198,0.00021467548878992553,28200.0,45500.0,17300.0
332,Denmark,Hungary,2174,0.0003895697100411503,35500.0,45500.0,10000.0
333,Denmark,Iceland,8601,0.0015412553247764185,9800.0,45500.0,35700.0
334,Denmark,Ireland,1417,0.0002539191716321573,7400.0,45500.0,38100.0
335,Denmark,Italy,5068,0.0009081597472348435,18800.0,45500.0,26700.0
336,Denmark,Latvia,3853,0.0006904379451649274,34700.0,45500.0,10800.0
337,Denmark,Liechtenstein,4,7.167795952919049e-07,,45500.0,
338,Denmark,Lithuania,7724,0.0013841013985086683,34300.0,45500.0,11200.0
339,Denmark,Luxembourg,38,6.809406155273097e-06,-37500.0,45500.0,83000.0
340,Denmark,Malta,56,1.0034914334086668e-05,28400.0,45500.0,17100.0
341,Denmark,Netherlands,6587,0.0011803567985469443,6500.0,45500.0,39000.0
342,Denmark,Norway,15282,0.002738456443812723,-33600.0,45500.0,79100.0
343,Denmark,Poland,24477,0.004386153538489989,35400.0,45500.0,10100.0
344,Denmark,Portugal,1276,0.00022865269089811767,29500.0,45500.0,16000.0
345,Denmark,Romania,9453,0.0016939293785735942,38900.0,45500.0,6600.0
346,Denmark,Slovakia,1073,0.0001922761264370535,32100.0,45500.0,13400.0
347,Denmark,Slovenia,249,4.461952980692108e-05,28000.0,45500.0,17500.0
348,Denmark,Spain,3977,0.0007126581126189764,23300.0,45500.0,22200.0
349,Denmark,Sweden,13107,0.0023487075388727496,1000.0,45500.0,44500.0
350,Denmark,Switzerland,1443,0.0002585782390015547,-19500.0,45500.0,65000.0
351,Denmark,United Kingdom,14962,0.0026811140761893704,12700.0,45500.0,32800.0
384,Finland,Austria,415,7.683382436009921e-05,-900.0,36900.0,37800.0
385,Finland,Belgium,314,5.813450807005097e-05,1900.0,36900.0,35000.0
386,Finland,Bulgaria,1036,0.000191806848282079,31200.0,36900.0,5700.0
387,Finland,Croatia,289,5.3505964433900414e-05,26600.0,36900.0,10300.0
388,Finland,Cyprus,44,8.146236799624978e-06,14300.0,36900.0,22600.0
389,Finland,Czechia,366,6.776187883324412e-05,21500.0,36900.0,15400.0
390,Finland,Denmark,669,0.00012385982770338885,-8600.0,36900.0,45500.0
391,Finland,Estonia,34006,0.006295930195637431,23400.0,36900.0,13500.0
393,Finland,France,1694,0.0003136301167855616,5100.0,36900.0,31800.0
394,Finland,Germany,3806,0.0007046494831675605,2600.0,36900.0,34300.0
395,Finland,Greece,563,0.0001042348026861105,19600.0,36900.0,17300.0
396,Finland,Hungary,1536,0.0002843777210050901,26900.0,36900.0,10000.0
397,Finland,Iceland,148,2.7400978326011286e-05,1200.0,36900.0,35700.0
398,Finland,Ireland,459,8.498006115972419e-05,-1200.0,36900.0,38100.0
399,Finland,Italy,1711,0.00031677752645814397,10200.0,36900.0,26700.0
400,Finland,Latvia,1173,0.00021717126740818405,26100.0,36900.0,10800.0
401,Finland,Liechtenstein,0,0.0,,36900.0,
402,Finland,Lithuania,917,0.00016977498057400237,25700.0,36900.0,11200.0
403,Finland,Luxembourg,19,3.517693163474422e-06,-46100.0,36900.0,83000.0
404,Finland,Malta,16,2.962267927136355e-06,19800.0,36900.0,17100.0
405,Finland,Netherlands,1143,0.00021161701504480337,-2100.0,36900.0,39000.0
406,Finland,Norway,741,0.00013719003337550245,-42200.0,36900.0,79100.0
407,Finland,Poland,2480,0.00045915152870613506,26800.0,36900.0,10100.0
408,Finland,Portugal,373,6.905787105136628e-05,20900.0,36900.0,16000.0
409,Finland,Romania,1531,0.00028345201227786,30300.0,36900.0,6600.0
410,Finland,Slovakia,280,5.1839688724886214e-05,23500.0,36900.0,13400.0
411,Finland,Slovenia,87,1.610733185380393e-05,19400.0,36900.0,17500.0
412,Finland,Spain,1465,0.00027123265707842254,14700.0,36900.0,22200.0
413,Finland,Sweden,8481,0.0015701871431277143,-7600.0,36900.0,44500.0
414,Finland,Switzerland,436,8.072180101446568e-05,-28100.0,36900.0,65000.0
415,Finland,United Kingdom,3666,0.0006787296388051174,4100.0,36900.0,32800.0
448,Germany,Austria,162231,0.002019609625049329,-3500.0,34300.0,37800.0
449,Germany,Belgium,21854,0.00027205989450738787,-700.0,34300.0,35000.0
450,Germany,Bulgaria,97479,0.001213513611086559,28600.0,34300.0,5700.0
451,Germany,Croatia,211815,0.0026368795897813834,24000.0,34300.0,10300.0
452,Germany,Cyprus,1028,1.2797546058094386e-05,11700.0,34300.0,22600.0
453,Germany,Czechia,37608,0.0004681810429502078,18900.0,34300.0,15400.0
454,Germany,Denmark,17937,0.00022329726035412353,-11200.0,34300.0,45500.0
455,Germany,Estonia,4865,6.056426223018403e-05,20800.0,34300.0,13500.0
456,Germany,Finland,11672,0.00014530443345338296,-2600.0,34300.0,36900.0
457,Germany,France,102336,0.0012739782815186255,2500.0,34300.0,31800.0
459,Germany,Greece,262323,0.003265652407196005,17000.0,34300.0,17300.0
460,Germany,Hungary,80021,0.0009961794096447188,24300.0,34300.0,10000.0
461,Germany,Iceland,1413,1.759040134249744e-05,-1400.0,34300.0,35700.0
462,Germany,Ireland,9924,0.0001235436255647166,-3800.0,34300.0,38100.0
463,Germany,Italy,482892,0.006011510322067426,7600.0,34300.0,26700.0
464,Germany,Latvia,19789,0.00024635276161831695,23500.0,34300.0,10800.0
465,Germany,Liechtenstein,224,2.788570347289049e-06,,34300.0,
466,Germany,Lithuania,27406,0.00034117660240090927,23100.0,34300.0,11200.0
467,Germany,Luxembourg,12907,0.00016067891728776678,-48700.0,34300.0,83000.0
468,Germany,Malta,501,6.23693635710631e-06,17200.0,34300.0,17100.0
469,Germany,Netherlands,128059,0.0015942032593905728,-4700.0,34300.0,39000.0
470,Germany,Norway,5260,6.548160726223393e-05,-44800.0,34300.0,79100.0
471,Germany,Poland,440210,0.005480163181161215,24200.0,34300.0,10100.0
472,Germany,Portugal,106494,0.0013257411185901785,18300.0,34300.0,16000.0
473,Germany,Romania,157422,0.0019597425054059675,27700.0,34300.0,6600.0
474,Germany,Slovakia,29141,0.0003627755736176347,20900.0,34300.0,13400.0
475,Germany,Slovenia,20917,0.0002603952051528796,16800.0,34300.0,17500.0
476,Germany,Spain,100946,0.0012566742065957157,12100.0,34300.0,22200.0
477,Germany,Sweden,15643,0.00019473931224394016,-10200.0,34300.0,44500.0
478,Germany,Switzerland,35340,0.0004399467681839062,-30700.0,34300.0,65000.0
479,Germany,United Kingdom,88319,0.0010994810022420603,1500.0,34300.0,32800.0
512,Hungary,Austria,3331,0.0003353831205934398,-27800.0,10000.0,37800.0
513,Hungary,Belgium,637,6.413660997238702e-05,-25000.0,10000.0,35000.0
514,Hungary,Bulgaria,539,5.4269439207404405e-05,4300.0,10000.0,5700.0
515,Hungary,Croatia,676,6.806334119518623e-05,-300.0,10000.0,10300.0
516,Hungary,Cyprus,160,1.6109666555073663e-05,-12600.0,10000.0,22600.0
517,Hungary,Czechia,346,3.48371539253468e-05,-5400.0,10000.0,15400.0
518,Hungary,Denmark,219,2.205010609725708e-05,-35500.0,10000.0,45500.0
519,Hungary,Estonia,79,7.954147861567622e-06,-3500.0,10000.0,13500.0
520,Hungary,Finland,342,3.443441226146996e-05,-26900.0,10000.0,36900.0
521,Hungary,France,1886,0.00018989269451793081,-21800.0,10000.0,31800.0
522,Hungary,Germany,15834,0.0015942528764564775,-24300.0,10000.0,34300.0
523,Hungary,Greece,321,3.2320018526116536e-05,-7300.0,10000.0,17300.0
525,Hungary,Iceland,103,1.0370597844828671e-05,-25700.0,10000.0,35700.0
526,Hungary,Ireland,394,3.96700538918689e-05,-28100.0,10000.0,38100.0
527,Hungary,Italy,1606,0.0001617007780465519,-16700.0,10000.0,26700.0
528,Hungary,Latvia,72,7.249349949783149e-06,-800.0,10000.0,10800.0
529,Hungary,Liechtenstein,1,1.006854159692104e-07,,10000.0,
530,Hungary,Lithuania,92,9.263058269167356e-06,-1200.0,10000.0,11200.0
531,Hungary,Luxembourg,24,2.4164499832610496e-06,-73000.0,10000.0,83000.0
532,Hungary,Malta,29,2.9198770631071015e-06,-7100.0,10000.0,17100.0
533,Hungary,Netherlands,1858,0.00018707350287079292,-29000.0,10000.0,39000.0
534,Hungary,Norway,990,9.967856180951829e-05,-69100.0,10000.0,79100.0
535,Hungary,Poland,1385,0.0001394493011173564,-100.0,10000.0,10100.0
536,Hungary,Portugal,232,2.3359016504856812e-05,-6000.0,10000.0,16000.0
537,Hungary,Romania,41596,0.004188110562655276,3400.0,10000.0,6600.0
538,Hungary,Slovakia,6705,0.0006750957140735557,-3400.0,10000.0,13400.0
539,Hungary,Slovenia,210,2.1143937353534185e-05,-7500.0,10000.0,17500.0
540,Hungary,Spain,689,6.937225160278597e-05,-12200.0,10000.0,22200.0
541,Hungary,Sweden,901,9.071755978825857e-05,-34500.0,10000.0,44500.0
542,Hungary,Switzerland,698,7.027842034650886e-05,-55000.0,10000.0,65000.0
543,Hungary,United Kingdom,2078,0.0002092242943840192,-22800.0,10000.0,32800.0
544,Iceland,Austria,92,0.00028788234373777673,-2100.0,35700.0,37800.0
545,Iceland,Belgium,34,0.00010639130094656966,700.0,35700.0,35000.0
546,Iceland,Bulgaria,71,0.000222170069623719,30000.0,35700.0,5700.0
547,Iceland,Croatia,25,7.822889775483064e-05,25400.0,35700.0,10300.0
548,Iceland,Cyprus,1,3.1291559101932256e-06,13100.0,35700.0,22600.0
549,Iceland,Czechia,140,0.00043808182742705157,20300.0,35700.0,15400.0
550,Iceland,Denmark,900,0.002816240319173903,-9800.0,35700.0,45500.0
551,Iceland,Estonia,111,0.000347336306031448,22200.0,35700.0,13500.0
552,Iceland,Finland,110,0.0003442071501212548,-1200.0,35700.0,36900.0
553,Iceland,France,295,0.0009231009935070014,3900.0,35700.0,31800.0
554,Iceland,Germany,919,0.0028756942814675743,1400.0,35700.0,34300.0
555,Iceland,Greece,19,5.945396229367128e-05,18400.0,35700.0,17300.0
556,Iceland,Hungary,139,0.00043495267151685835,25700.0,35700.0,10000.0
558,Iceland,Ireland,59,0.0001846201987014003,-2400.0,35700.0,38100.0
559,Iceland,Italy,173,0.0005413439724634279,9000.0,35700.0,26700.0
560,Iceland,Latvia,673,0.0021059219275600407,24900.0,35700.0,10800.0
561,Iceland,Liechtenstein,0,0.0,,35700.0,
562,Iceland,Lithuania,1605,0.005022295235860127,24500.0,35700.0,11200.0
563,Iceland,Luxembourg,5,1.5645779550966127e-05,-47300.0,35700.0,83000.0
564,Iceland,Malta,2,6.258311820386451e-06,18600.0,35700.0,17100.0
565,Iceland,Netherlands,164,0.000513181569271689,-3300.0,35700.0,39000.0
566,Iceland,Norway,241,0.0007541265743565673,-43400.0,35700.0,79100.0
567,Iceland,Poland,9049,0.028315731831338495,25600.0,35700.0,10100.0
568,Iceland,Portugal,456,0.0014268950950481107,19700.0,35700.0,16000.0
569,Iceland,Romania,153,0.0004787608542595635,29100.0,35700.0,6600.0
570,Iceland,Slovakia,161,0.0005037941015411093,22300.0,35700.0,13400.0
571,Iceland,Slovenia,18,5.6324806383478056e-05,18200.0,35700.0,17500.0
572,Iceland,Spain,217,0.0006790268325119299,13500.0,35700.0,22200.0
573,Iceland,Sweden,322,0.0010075882030822186,-8800.0,35700.0,44500.0
574,Iceland,Switzerland,60,0.00018774935461159353,-29300.0,35700.0,65000.0
575,Iceland,United Kingdom,600,0.0018774935461159353,2900.0,35700.0,32800.0
608,Italy,Austria,5819,9.79725177574978e-05,-11100.0,26700.0,37800.0
609,Italy,Belgium,4838,8.145575544093046e-05,-8300.0,26700.0,35000.0
610,Italy,Bulgaria,42000,0.0007071396710456964,21000.0,26700.0,5700.0
611,Italy,Croatia,16708,0.0002813068958055118,16400.0,26700.0,10300.0
612,Italy,Cyprus,142,2.390805554487831e-06,4100.0,26700.0,22600.0
613,Italy,Czechia,5212,8.775266584500405e-05,11300.0,26700.0,15400.0
614,Italy,Denmark,1750,2.9464152960237353e-05,-18800.0,26700.0,45500.0
615,Italy,Estonia,890,1.4984626362634996e-05,13200.0,26700.0,13500.0
616,Italy,Finland,1472,2.4783561804268216e-05,-10200.0,26700.0,36900.0
617,Italy,France,23985,0.00040382726214359594,-5100.0,26700.0,31800.0
618,Italy,Germany,34936,0.000588205513039344,-7600.0,26700.0,34300.0
619,Italy,Greece,5016,8.445268071345745e-05,9400.0,26700.0,17300.0
620,Italy,Hungary,6085,0.00010245106900745387,16700.0,26700.0,10000.0
621,Italy,Iceland,100,1.6836658834421343e-06,-9000.0,26700.0,35700.0
622,Italy,Ireland,2061,3.470035385774239e-05,-11400.0,26700.0,38100.0
624,Italy,Latvia,2103,3.540749352878808e-05,15900.0,26700.0,10800.0
625,Italy,Liechtenstein,14,2.3571322368189882e-07,,26700.0,
626,Italy,Lithuania,3794,6.387828361779457e-05,15500.0,26700.0,11200.0
627,Italy,Luxembourg,238,4.0071248025922794e-06,-56300.0,26700.0,83000.0
628,Italy,Malta,558,9.39485562960711e-06,9600.0,26700.0,17100.0
629,Italy,Netherlands,7163,0.00012060098723096008,-12300.0,26700.0,39000.0
630,Italy,Norway,751,1.2644330784650428e-05,-52400.0,26700.0,79100.0
631,Italy,Poland,84749,0.0014268899995583744,16600.0,26700.0,10100.0
632,Italy,Portugal,4226,7.11517202342646e-05,10700.0,26700.0,16000.0
633,Italy,Romania,834465,0.014049602514265406,20100.0,26700.0,6600.0
634,Italy,Slovakia,7393,0.000124473418762877,13300.0,26700.0,13400.0
635,Italy,Slovenia,2255,3.796666567162013e-05,9200.0,26700.0,17500.0
636,Italy,Spain,15129,0.0002547218115059605,4500.0,26700.0,22200.0
637,Italy,Sweden,2637,4.4398269346369085e-05,-17800.0,26700.0,44500.0
638,Italy,Switzerland,7919,0.00013332950130978262,-38300.0,26700.0,65000.0
639,Italy,United Kingdom,22839,0.00038453245111934905,-6100.0,26700.0,32800.0
640,Latvia,Austria,27,1.3204141405595523e-05,-27000.0,10800.0,37800.0
641,Latvia,Belgium,26,1.2715099131314209e-05,-24200.0,10800.0,35000.0
642,Latvia,Bulgaria,77,3.765625511966131e-05,5100.0,10800.0,5700.0
643,Latvia,Croatia,4,1.9561690971252627e-06,500.0,10800.0,10300.0
644,Latvia,Cyprus,3,1.4671268228439472e-06,-11800.0,10800.0,22600.0
645,Latvia,Czechia,21,1.026988775990763e-05,-4600.0,10800.0,15400.0
646,Latvia,Denmark,147,7.18892143193534e-05,-34700.0,10800.0,45500.0
647,Latvia,Estonia,699,0.0003418405497226397,-2700.0,10800.0,13500.0
648,Latvia,Finland,92,4.4991889233881045e-05,-26100.0,10800.0,36900.0
649,Latvia,France,89,4.35247624110371e-05,-21000.0,10800.0,31800.0
650,Latvia,Germany,417,0.00020393062837530864,-23500.0,10800.0,34300.0
651,Latvia,Greece,14,6.84659183993842e-06,-6500.0,10800.0,17300.0
652,Latvia,Hungary,17,8.313718662782367e-06,800.0,10800.0,10000.0
653,Latvia,Iceland,20,9.780845485626314e-06,-24900.0,10800.0,35700.0
654,Latvia,Ireland,38,1.8583606422689996e-05,-27300.0,10800.0,38100.0
655,Latvia,Italy,133,6.504262247941498e-05,-15900.0,10800.0,26700.0
657,Latvia,Liechtenstein,0,0.0,,10800.0,
658,Latvia,Lithuania,2991,0.0014627254423754152,-400.0,10800.0,11200.0
659,Latvia,Luxembourg,1,4.890422742813157e-07,-72200.0,10800.0,83000.0
660,Latvia,Malta,4,1.9561690971252627e-06,-6300.0,10800.0,17100.0
661,Latvia,Netherlands,81,3.961242421678657e-05,-28200.0,10800.0,39000.0
662,Latvia,Norway,54,2.6408282811191046e-05,-68300.0,10800.0,79100.0
663,Latvia,Poland,224,0.00010954546943901472,700.0,10800.0,10100.0
664,Latvia,Portugal,22,1.0758930034188945e-05,-5200.0,10800.0,16000.0
665,Latvia,Romania,30,1.467126822843947e-05,4200.0,10800.0,6600.0
666,Latvia,Slovakia,10,4.890422742813157e-06,-2600.0,10800.0,13400.0
667,Latvia,Slovenia,3,1.4671268228439472e-06,-6700.0,10800.0,17500.0
668,Latvia,Spain,52,2.5430198262628417e-05,-11400.0,10800.0,22200.0
669,Latvia,Sweden,167,8.167005980497972e-05,-33700.0,10800.0,44500.0
670,Latvia,Switzerland,14,6.84659183993842e-06,-54200.0,10800.0,65000.0
671,Latvia,United Kingdom,233,0.00011394684990754656,-22000.0,10800.0,32800.0
672,Liechtenstein,Austria,2096,0.057464016449623026,,,37800.0
673,Liechtenstein,Belgium,18,0.0004934886908841672,,,35000.0
674,Liechtenstein,Bulgaria,3,8.224811514736121e-05,,,5700.0
675,Liechtenstein,Croatia,130,0.0035640849897189855,,,10300.0
676,Liechtenstein,Cyprus,0,0.0,,,22600.0
677,Liechtenstein,Czechia,13,0.0003564084989718986,,,15400.0
678,Liechtenstein,Denmark,23,0.000630568882796436,,,45500.0
679,Liechtenstein,Estonia,2,5.483207676490747e-05,,,13500.0
