,c_dest,c_cit,weight,scaled,gdp_diff,dest_gdp,cit_gdp
125,Austria,Sweden,2831,0.00032976405387769215,-5900.0,39900.0,45800.0
126,Austria,Switzerland,7631,0.0008888836083153192,-34100.0,39900.0,74000.0
127,Austria,United Kingdom,9618,0.0011203358072043952,-200.0,39900.0,40100.0
160,Belgium,Austria,2739,0.00024374238805603565,-3300.0,36600.0,39900.0
162,Belgium,Bulgaria,28571,0.0025425205436834593,30300.0,36600.0,6300.0
163,Belgium,Croatia,1483,0.00013197150839251584,26000.0,36600.0,10600.0
164,Belgium,Cyprus,444,3.951136191926974e-05,15700.0,36600.0,20900.0
165,Belgium,Czechia,3368,0.0002997168174416678,20600.0,36600.0,16000.0
166,Belgium,Denmark,2744,0.0002441873358253968,-11400.0,36600.0,48000.0
167,Belgium,Estonia,1005,8.94345016415903e-05,20900.0,36600.0,15700.0
168,Belgium,Finland,2808,0.00024988266727321947,-1700.0,36600.0,38300.0
169,Belgium,France,158767,0.014128604499632207,3600.0,36600.0,33000.0
170,Belgium,Germany,39123,0.003481538316143221,-700.0,36600.0,37300.0
171,Belgium,Greece,16216,0.001443054605592068,20200.0,36600.0,16400.0
172,Belgium,Hungary,6125,0.0005450610174674036,25300.0,36600.0,11300.0
173,Belgium,Iceland,263,2.3404252668396268e-05,-10800.0,36600.0,47400.0
174,Belgium,Ireland,4016,0.0003573820483508723,-19300.0,36600.0,55900.0
175,Belgium,Italy,156610,0.013936654031929807,9400.0,36600.0,27200.0
176,Belgium,Latvia,1745,0.00015528677150703987,24300.0,36600.0,12300.0
177,Belgium,Liechtenstein,6,5.339373232333749e-07,-111800.0,36600.0,148400.0
178,Belgium,Lithuania,2315,0.0002060108172142105,23700.0,36600.0,12900.0
179,Belgium,Luxembourg,4316,0.00038407891451254104,-54000.0,36600.0,90600.0
180,Belgium,Malta,453,4.031226790411981e-05,14900.0,36600.0,21700.0
181,Belgium,Netherlands,148885,0.013249209728266837,-4100.0,36600.0,40700.0
182,Belgium,Norway,1177,0.00010474070490761372,-30500.0,36600.0,67100.0
183,Belgium,Poland,68093,0.0060595656918217,25400.0,36600.0,11200.0
184,Belgium,Portugal,42640,0.003794514577111851,19200.0,36600.0,17400.0
185,Belgium,Romania,65335,0.005814132502242092,28500.0,36600.0,8100.0
186,Belgium,Slovakia,5792,0.0005154274960279513,22000.0,36600.0,14600.0
187,Belgium,Slovenia,1021,9.085833450354597e-05,17800.0,36600.0,18800.0
188,Belgium,Spain,59915,0.00533180912025461,13300.0,36600.0,23300.0
189,Belgium,Sweden,3870,0.0003443895734855268,-9200.0,36600.0,45800.0
190,Belgium,Switzerland,2057,0.00018305151231517538,-37400.0,36600.0,74000.0
191,Belgium,United Kingdom,23851,0.0021224898494065377,-3500.0,36600.0,40100.0
192,Bulgaria,Austria,262,3.6377783559963225e-05,-33600.0,6300.0,39900.0
193,Bulgaria,Belgium,190,2.6380835406080198e-05,-30300.0,6300.0,36600.0
195,Bulgaria,Croatia,54,7.497711115412267e-06,-4300.0,6300.0,10600.0
196,Bulgaria,Cyprus,143,1.985504980562878e-05,-14600.0,6300.0,20900.0
197,Bulgaria,Czechia,410,5.692706587627832e-05,-9700.0,6300.0,16000.0
198,Bulgaria,Denmark,95,1.3190417703040099e-05,-41700.0,6300.0,48000.0
199,Bulgaria,Estonia,47,6.5257856004514174e-06,-9400.0,6300.0,15700.0
200,Bulgaria,Finland,67,9.302715643196702e-06,-32000.0,6300.0,38300.0
201,Bulgaria,France,454,6.303631197031794e-05,-26700.0,6300.0,33000.0
202,Bulgaria,Germany,1266,0.0001757796717057765,-31000.0,6300.0,37300.0
203,Bulgaria,Greece,2094,0.00029074457547543126,-10100.0,6300.0,16400.0
204,Bulgaria,Hungary,153,2.1243514827001424e-05,-5000.0,6300.0,11300.0
205,Bulgaria,Iceland,10,1.3884650213726422e-06,-41100.0,6300.0,47400.0
206,Bulgaria,Ireland,105,1.4578882724412742e-05,-49600.0,6300.0,55900.0
207,Bulgaria,Italy,815,0.00011315989924187033,-20900.0,6300.0,27200.0
208,Bulgaria,Latvia,100,1.388465021372642e-05,-6000.0,6300.0,12300.0
209,Bulgaria,Liechtenstein,0,0.0,-142100.0,6300.0,148400.0
210,Bulgaria,Lithuania,86,1.1940799183804721e-05,-6600.0,6300.0,12900.0
211,Bulgaria,Luxembourg,8,1.1107720170981136e-06,-84300.0,6300.0,90600.0
212,Bulgaria,Malta,14,1.9438510299216987e-06,-15400.0,6300.0,21700.0
213,Bulgaria,Netherlands,316,4.387549467537549e-05,-34400.0,6300.0,40700.0
214,Bulgaria,Norway,53,7.358864613275003e-06,-60800.0,6300.0,67100.0
215,Bulgaria,Poland,978,0.0001357918790902444,-4900.0,6300.0,11200.0
216,Bulgaria,Portugal,57,7.914250621824059e-06,-11100.0,6300.0,17400.0
217,Bulgaria,Romania,493,6.845132555367126e-05,-1800.0,6300.0,8100.0
218,Bulgaria,Slovakia,220,3.0546230470198124e-05,-8300.0,6300.0,14600.0
219,Bulgaria,Slovenia,43,5.970399591902361e-06,-12500.0,6300.0,18800.0
220,Bulgaria,Spain,231,3.2073541993708035e-05,-17000.0,6300.0,23300.0
221,Bulgaria,Sweden,107,1.485657572868727e-05,-39500.0,6300.0,45800.0
222,Bulgaria,Switzerland,102,1.4162343218000948e-05,-67700.0,6300.0,74000.0
223,Bulgaria,United Kingdom,3693,0.0005127601323929167,-33800.0,6300.0,40100.0
288,Czechia,Austria,3451,0.00032747294979491425,-23900.0,16000.0,39900.0
289,Czechia,Belgium,630,5.9782080084264264e-05,-20600.0,16000.0,36600.0
290,Czechia,Bulgaria,10074,0.0009559439282045686,9700.0,16000.0,6300.0
291,Czechia,Croatia,2728,0.0002588658959839253,5400.0,16000.0,10600.0
292,Czechia,Cyprus,102,9.679003442214214e-06,-4900.0,16000.0,20900.0
294,Czechia,Denmark,344,3.2642913569820484e-05,-32000.0,16000.0,48000.0
295,Czechia,Estonia,154,1.4613397353931265e-05,300.0,16000.0,15700.0
296,Czechia,Finland,312,2.96063634703023e-05,-22300.0,16000.0,38300.0
297,Czechia,France,3243,0.00030773537414804605,-17000.0,16000.0,33000.0
298,Czechia,Germany,19739,0.0018730769504496704,-21300.0,16000.0,37300.0
299,Czechia,Greece,1156,0.00010969537234509443,-400.0,16000.0,16400.0
300,Czechia,Hungary,2304,0.00021863160716530932,4700.0,16000.0,11300.0
301,Czechia,Iceland,34,3.2263344807380715e-06,-31400.0,16000.0,47400.0
302,Czechia,Ireland,719,6.822748504854921e-05,-39900.0,16000.0,55900.0
303,Czechia,Italy,3810,0.0003615392462238839,-11200.0,16000.0,27200.0
304,Czechia,Latvia,409,3.88109059594668e-05,3700.0,16000.0,12300.0
305,Czechia,Liechtenstein,1,9.489219060994328e-08,-132400.0,16000.0,148400.0
306,Czechia,Lithuania,650,6.167992389646314e-05,3100.0,16000.0,12900.0
307,Czechia,Luxembourg,24,2.2774125746386388e-06,-74600.0,16000.0,90600.0
308,Czechia,Malta,27,2.5620891464684683e-06,-5700.0,16000.0,21700.0
309,Czechia,Netherlands,2950,0.0002799319622993327,-24700.0,16000.0,40700.0
310,Czechia,Norway,233,2.2109880412116784e-05,-51100.0,16000.0,67100.0
311,Czechia,Poland,19627,0.0018624490251013567,4800.0,16000.0,11200.0
312,Czechia,Portugal,386,3.66283855754381e-05,-1400.0,16000.0,17400.0
313,Czechia,Romania,7253,0.0006882530584939186,7900.0,16000.0,8100.0
314,Czechia,Slovakia,96327,0.009140680044884006,1400.0,16000.0,14600.0
315,Czechia,Slovenia,374,3.548967928811879e-05,-2800.0,16000.0,18800.0
316,Czechia,Spain,1115,0.00010580479253008676,-7300.0,16000.0,23300.0
317,Czechia,Sweden,773,7.335166334148616e-05,-29800.0,16000.0,45800.0
318,Czechia,Switzerland,580,5.50374705537671e-05,-58000.0,16000.0,74000.0
319,Czechia,United Kingdom,5649,0.0005360459847555696,-24100.0,16000.0,40100.0
320,Denmark,Austria,1316,0.00023252054211210282,8100.0,48000.0,39900.0
321,Denmark,Belgium,1058,0.0001869352078682407,11400.0,48000.0,36600.0
322,Denmark,Bulgaria,7228,0.0012770961081962607,41700.0,48000.0,6300.0
323,Denmark,Croatia,980,0.0001731535951898638,37400.0,48000.0,10600.0
324,Denmark,Cyprus,81,1.4311674704468335e-05,27100.0,48000.0,20900.0
325,Denmark,Czechia,1126,0.0001989499471263129,32000.0,48000.0,16000.0
327,Denmark,Estonia,1403,0.000247892340868754,32300.0,48000.0,15700.0
328,Denmark,Finland,2637,0.000465924520934358,9700.0,48000.0,38300.0
329,Denmark,France,5757,0.0010171890280694345,15000.0,48000.0,33000.0
330,Denmark,Germany,23013,0.004066105802147281,10700.0,48000.0,37300.0
331,Denmark,Greece,2076,0.0003668029220552625,31600.0,48000.0,16400.0
332,Denmark,Hungary,3846,0.0006795395174492002,36700.0,48000.0,11300.0
333,Denmark,Iceland,8215,0.0014514865147803378,600.0,48000.0,47400.0
334,Denmark,Ireland,1623,0.0002867635561154581,-7900.0,48000.0,55900.0
335,Denmark,Italy,7173,0.0012673783043845848,20800.0,48000.0,27200.0
336,Denmark,Latvia,4720,0.0008339642543838338,35700.0,48000.0,12300.0
337,Denmark,Liechtenstein,7,1.236811394213313e-06,-100400.0,48000.0,148400.0
338,Denmark,Lithuania,10449,0.001846206036876415,35100.0,48000.0,12900.0
339,Denmark,Luxembourg,42,7.420868365279877e-06,-42600.0,48000.0,90600.0
340,Denmark,Malta,67,1.183805191604171e-05,26300.0,48000.0,21700.0
341,Denmark,Netherlands,7086,0.0012520065056279336,7300.0,48000.0,40700.0
342,Denmark,Norway,15834,0.0027976673737105137,-19100.0,48000.0,67100.0
343,Denmark,Poland,32255,0.005699050217192915,36800.0,48000.0,11200.0
344,Denmark,Portugal,2115,0.00037369372839445096,30600.0,48000.0,17400.0
345,Denmark,Romania,18828,0.0033266692757497507,39900.0,48000.0,8100.0
346,Denmark,Slovakia,1871,0.00033058201693901546,33400.0,48000.0,14600.0
347,Denmark,Slovenia,347,6.131050768457422e-05,29200.0,48000.0,18800.0
348,Denmark,Spain,5463,0.0009652429495124754,24700.0,48000.0,23300.0
349,Denmark,Sweden,14381,0.002540940665740236,2200.0,48000.0,45800.0
350,Denmark,Switzerland,1518,0.0002682113852022584,-26000.0,48000.0,74000.0
351,Denmark,United Kingdom,16104,0.0028453729560587414,7900.0,48000.0,40100.0
352,Estonia,Austria,83,6.312411112885685e-05,-24200.0,15700.0,39900.0
353,Estonia,Belgium,112,8.517952345098754e-05,-20900.0,15700.0,36600.0
354,Estonia,Bulgaria,264,0.0002007803052773278,9400.0,15700.0,6300.0
355,Estonia,Croatia,30,2.2815943781514522e-05,5100.0,15700.0,10600.0
356,Estonia,Cyprus,6,4.563188756302904e-06,-5200.0,15700.0,20900.0
357,Estonia,Czechia,153,0.00011636131328572407,-300.0,15700.0,16000.0
358,Estonia,Denmark,166,0.0001262482222577137,-32300.0,15700.0,48000.0
360,Estonia,Finland,3443,0.0026185098146584832,-22600.0,15700.0,38300.0
361,Estonia,France,487,0.0003703788207199191,-17300.0,15700.0,33000.0
362,Estonia,Germany,1186,0.0009019903108292074,-21600.0,15700.0,37300.0
363,Estonia,Greece,82,6.236357966947302e-05,-700.0,15700.0,16400.0
364,Estonia,Hungary,154,0.00011712184474510788,4400.0,15700.0,11300.0
365,Estonia,Iceland,22,1.6731692106443984e-05,-31700.0,15700.0,47400.0
366,Estonia,Ireland,65,4.943454485994813e-05,-40200.0,15700.0,55900.0
367,Estonia,Italy,654,0.0004973875744370166,-11500.0,15700.0,27200.0
368,Estonia,Latvia,2859,0.002174359442378334,3400.0,15700.0,12300.0
369,Estonia,Liechtenstein,1,7.605314593838175e-07,-132700.0,15700.0,148400.0
370,Estonia,Lithuania,1705,0.0012967061382494088,2800.0,15700.0,12900.0
371,Estonia,Luxembourg,4,3.04212583753527e-06,-74900.0,15700.0,90600.0
372,Estonia,Malta,0,0.0,-6000.0,15700.0,21700.0
373,Estonia,Netherlands,218,0.0001657958581456722,-25000.0,15700.0,40700.0
374,Estonia,Norway,148,0.00011255865598880497,-51400.0,15700.0,67100.0
375,Estonia,Poland,480,0.00036505510050423236,4500.0,15700.0,11200.0
376,Estonia,Portugal,153,0.00011636131328572407,-1700.0,15700.0,17400.0
377,Estonia,Romania,401,0.00030497311521291077,7600.0,15700.0,8100.0
378,Estonia,Slovakia,116,8.822164928852282e-05,1100.0,15700.0,14600.0
379,Estonia,Slovenia,31,2.357647524089834e-05,-3100.0,15700.0,18800.0
380,Estonia,Spain,379,0.0002882414231064668,-7600.0,15700.0,23300.0
381,Estonia,Sweden,547,0.0004160107082829481,-30100.0,15700.0,45800.0
382,Estonia,Switzerland,45,3.4223915672271785e-05,-58300.0,15700.0,74000.0
383,Estonia,United Kingdom,557,0.00042361602287678627,-24400.0,15700.0,40100.0
384,Finland,Austria,464,8.479914937680849e-05,-1600.0,38300.0,39900.0
385,Finland,Belgium,386,7.054411995570706e-05,1700.0,38300.0,36600.0
386,Finland,Bulgaria,1727,0.0003156209719261816,32000.0,38300.0,6300.0
387,Finland,Croatia,356,6.506141633220652e-05,27700.0,38300.0,10600.0
388,Finland,Cyprus,58,1.0599893672101061e-05,17400.0,38300.0,20900.0
389,Finland,Czechia,490,8.955082585050897e-05,22300.0,38300.0,16000.0
390,Finland,Denmark,717,0.00013103661660166313,-9700.0,38300.0,48000.0
391,Finland,Estonia,48354,0.008837021700358185,22600.0,38300.0,15700.0
393,Finland,France,1983,0.0003624067095133863,5300.0,38300.0,33000.0
394,Finland,Germany,4044,0.0007390684484478741,1000.0,38300.0,37300.0
395,Finland,Greece,842,0.0001538812150329154,21900.0,38300.0,16400.0
396,Finland,Hungary,1879,0.0003434000036185844,27000.0,38300.0,11300.0
397,Finland,Iceland,146,2.6682490967702674e-05,-9100.0,38300.0,47400.0
398,Finland,Ireland,544,9.941969237280996e-05,-17600.0,38300.0,55900.0
399,Finland,Italy,2207,0.0004033442299021904,11100.0,38300.0,27200.0
400,Finland,Latvia,1648,0.00030118318571763014,26000.0,38300.0,12300.0
401,Finland,Liechtenstein,1,1.827567874500183e-07,-110100.0,38300.0,148400.0
402,Finland,Lithuania,1315,0.00024032517549677407,25400.0,38300.0,12900.0
403,Finland,Luxembourg,17,3.106865386650311e-06,-52300.0,38300.0,90600.0
404,Finland,Malta,23,4.203406111350421e-06,16600.0,38300.0,21700.0
405,Finland,Netherlands,1264,0.00023100457933682313,-2400.0,38300.0,40700.0
406,Finland,Norway,767,0.00014017445597416404,-28800.0,38300.0,67100.0
407,Finland,Poland,3684,0.0006732760049658674,27100.0,38300.0,11200.0
408,Finland,Portugal,579,0.0001058161799335606,20900.0,38300.0,17400.0
409,Finland,Romania,2233,0.0004080959063758909,30200.0,38300.0,8100.0
410,Finland,Slovakia,378,6.908206565610692e-05,23700.0,38300.0,14600.0
411,Finland,Slovenia,113,2.065151698185207e-05,19500.0,38300.0,18800.0
412,Finland,Spain,2301,0.0004205233679224921,15000.0,38300.0,23300.0
413,Finland,Sweden,8288,0.0015146882543857518,-7500.0,38300.0,45800.0
414,Finland,Switzerland,470,8.58956901015086e-05,-35700.0,38300.0,74000.0
415,Finland,United Kingdom,4280,0.0007821990502860784,-1800.0,38300.0,40100.0
416,France,Austria,4748,7.14434540484446e-05,-6900.0,33000.0,39900.0
417,France,Belgium,99631,0.001499153911183779,-3600.0,33000.0,36600.0
418,France,Bulgaria,19449,0.000292650323881255,26700.0,33000.0,6300.0
419,France,Croatia,3627,5.457569667938259e-05,22400.0,33000.0,10600.0
420,France,Cyprus,392,5.898448607200986e-06,12100.0,33000.0,20900.0
421,France,Czechia,4569,6.875002981199312e-05,17000.0,33000.0,16000.0
422,France,Denmark,4894,7.364032521337148e-05,-15000.0,33000.0,48000.0
423,France,Estonia,864,1.3000662236279724e-05,17300.0,33000.0,15700.0
424,France,Finland,3077,4.629981215397304e-05,-5300.0,33000.0,38300.0
426,France,Germany,90142,0.0013563723325263042,-4300.0,33000.0,37300.0
427,France,Greece,7584,0.0001141169240740109,16600.0,33000.0,16400.0
428,France,Hungary,6543,9.845293172682666e-05,21700.0,33000.0,11300.0
430,France,Ireland,9362,0.00014087060168524394,-22900.0,33000.0,55900.0
431,France,Italy,188549,0.0028371086388753537,5800.0,33000.0,27200.0
432,France,Latvia,1885,2.8363713327994535e-05,20700.0,33000.0,12300.0
434,France,Lithuania,2713,4.082268130442927e-05,20100.0,33000.0,12900.0
435,France,Luxembourg,5399,8.12390919139748e-05,-57600.0,33000.0,90600.0
436,France,Malta,229,3.4457773751250656e-06,11300.0,33000.0,21700.0
437,France,Netherlands,38026,0.0005721796090240426,-7700.0,33000.0,40700.0
439,France,Poland,55347,0.0008328097833233493,21800.0,33000.0,11200.0
440,France,Portugal,543242,0.008174196475186423,15600.0,33000.0,17400.0
441,France,Romania,97132,0.0014615513013128728,24900.0,33000.0,8100.0
442,France,Slovakia,4339,6.528920537409458e-05,18400.0,33000.0,14600.0
443,France,Slovenia,980,1.4746121518002464e-05,14200.0,33000.0,18800.0
444,France,Spain,152877,0.002300349815620064,9700.0,33000.0,23300.0
445,France,Sweden,7742,0.00011649435999221946,-12800.0,33000.0,45800.0
447,France,United Kingdom,151315,0.0022768463035679008,-7100.0,33000.0,40100.0
448,Germany,Austria,165113,0.0020334730103943916,-2600.0,37300.0,39900.0
449,Germany,Belgium,23902,0.0002943685348485386,700.0,37300.0,36600.0
450,Germany,Bulgaria,185248,0.0022814485124099267,31000.0,37300.0,6300.0
451,Germany,Croatia,246916,0.003040929677460537,26700.0,37300.0,10600.0
452,Germany,Cyprus,1857,2.2870151837241073e-05,16400.0,37300.0,20900.0
453,Germany,Czechia,48219,0.0005938480621647428,21300.0,37300.0,16000.0
454,Germany,Denmark,19508,0.00024025359291378505,-10700.0,37300.0,48000.0
455,Germany,Estonia,6072,7.478059340642315e-05,21600.0,37300.0,15700.0
456,Germany,Finland,12641,0.00015568206212954465,-1000.0,37300.0,38300.0
457,Germany,France,114884,0.0014148705027838468,4300.0,37300.0,33000.0
459,Germany,Greece,304633,0.0037517517310900698,20900.0,37300.0,16400.0
460,Germany,Hungary,150712,0.0018561154139441446,26000.0,37300.0,11300.0
461,Germany,Iceland,1608,1.9803556356641705e-05,-10100.0,37300.0,47400.0
462,Germany,Ireland,11903,0.00014659311648825013,-18600.0,37300.0,55900.0
463,Germany,Italy,537618,0.006621112165015547,10100.0,37300.0,27200.0
464,Germany,Latvia,28486,0.0003508234492383679,25000.0,37300.0,12300.0
465,Germany,Liechtenstein,256,3.152804992102162e-06,-111100.0,37300.0,148400.0
466,Germany,Lithuania,37948,0.0004673540775011439,24400.0,37300.0,12900.0
467,Germany,Luxembourg,15231,0.00018757958138557824,-53300.0,37300.0,90600.0
468,Germany,Malta,580,7.143073810231461e-06,15600.0,37300.0,21700.0
469,Germany,Netherlands,133081,0.0016389782857576087,-3400.0,37300.0,40700.0
470,Germany,Norway,6024,7.4189442470404e-05,-29800.0,37300.0,67100.0
471,Germany,Poland,640292,0.007885608648449522,26100.0,37300.0,11200.0
472,Germany,Portugal,121796,0.001499996237570605,19900.0,37300.0,17400.0
473,Germany,Romania,345753,0.00425817103294648,29200.0,37300.0,8100.0
474,Germany,Slovakia,43699,0.000538181349022939,22700.0,37300.0,14600.0
475,Germany,Slovenia,25326,0.00031190601261710683,18500.0,37300.0,18800.0
476,Germany,Spain,141069,0.0017373556540267964,14000.0,37300.0,23300.0
477,Germany,Sweden,17264,0.00021261728665488954,-8500.0,37300.0,45800.0
478,Germany,Switzerland,38227,0.00047079014231675523,-36700.0,37300.0,74000.0
479,Germany,United Kingdom,95741,0.0011791121201127073,-2800.0,37300.0,40100.0
512,Hungary,Austria,3990,0.00040484716715043705,-28600.0,11300.0,39900.0
513,Hungary,Belgium,918,9.314528808122838e-05,-25300.0,11300.0,36600.0
514,Hungary,Bulgaria,673,6.828625150181557e-05,5000.0,11300.0,6300.0
515,Hungary,Croatia,831,8.431779345915118e-05,700.0,11300.0,10600.0
516,Hungary,Cyprus,176,1.7857920155006747e-05,-9600.0,11300.0,20900.0
517,Hungary,Czechia,492,4.992100406967795e-05,-4700.0,11300.0,16000.0
518,Hungary,Denmark,280,2.8410327519328916e-05,-36700.0,11300.0,48000.0
519,Hungary,Estonia,122,1.2378785561993313e-05,-4400.0,11300.0,15700.0
520,Hungary,Finland,439,4.454333493209069e-05,-27000.0,11300.0,38300.0
521,Hungary,France,2429,0.00024645959123017835,-21700.0,11300.0,33000.0
522,Hungary,Germany,18773,0.0019048109947155775,-26000.0,11300.0,37300.0
523,Hungary,Greece,471,4.779022950572828e-05,-5100.0,11300.0,16400.0
525,Hungary,Iceland,117,1.187145828486244e-05,-36100.0,11300.0,47400.0
526,Hungary,Ireland,459,4.657264404061419e-05,-44600.0,11300.0,55900.0
527,Hungary,Italy,2670,0.00027091276598788645,-15900.0,11300.0,27200.0
528,Hungary,Latvia,127,1.2886112839124187e-05,-1000.0,11300.0,12300.0
529,Hungary,Liechtenstein,4,4.058618217046988e-07,-137100.0,11300.0,148400.0
530,Hungary,Lithuania,178,1.8060851065859096e-05,-1600.0,11300.0,12900.0
531,Hungary,Luxembourg,27,2.7395672965067167e-06,-79300.0,11300.0,90600.0
532,Hungary,Malta,57,5.783530959291958e-06,-10400.0,11300.0,21700.0
533,Hungary,Netherlands,2544,0.0002581281186041884,-29400.0,11300.0,40700.0
534,Hungary,Norway,1094,0.00011100320823623512,-55800.0,11300.0,67100.0
535,Hungary,Poland,1964,0.0001992781544570071,100.0,11300.0,11200.0
536,Hungary,Portugal,395,4.0078854893339006e-05,-6100.0,11300.0,17400.0
537,Hungary,Romania,28641,0.0029060721088610695,3200.0,11300.0,8100.0
538,Hungary,Slovakia,8744,0.0008872139422464716,-3300.0,11300.0,14600.0
539,Hungary,Slovenia,283,2.871472388560744e-05,-7500.0,11300.0,18800.0
540,Hungary,Spain,1337,0.00013565931390479557,-12000.0,11300.0,23300.0
541,Hungary,Sweden,967,9.811709539711093e-05,-34500.0,11300.0,45800.0
542,Hungary,Switzerland,907,9.202916807154045e-05,-62700.0,11300.0,74000.0
543,Hungary,United Kingdom,2768,0.0002808563806196516,-28800.0,11300.0,40100.0
544,Iceland,Austria,85,0.0002582801580066849,7500.0,47400.0,39900.0
545,Iceland,Belgium,51,0.00015496809480401093,10800.0,47400.0,36600.0
546,Iceland,Bulgaria,163,0.0004952901853539957,41100.0,47400.0,6300.0
547,Iceland,Croatia,37,0.00011242783348526284,36800.0,47400.0,10600.0
548,Iceland,Cyprus,0,0.0,26500.0,47400.0,20900.0
549,Iceland,Czechia,220,0.0006684898207231845,31400.0,47400.0,16000.0
550,Iceland,Denmark,880,0.002673959282892738,-600.0,47400.0,48000.0
551,Iceland,Estonia,93,0.0002825888787602552,31700.0,47400.0,15700.0
552,Iceland,Finland,105,0.0003190519598906108,9100.0,47400.0,38300.0
553,Iceland,France,371,0.0011273169249468246,14400.0,47400.0,33000.0
554,Iceland,Germany,978,0.0029717411121239746,10100.0,47400.0,37300.0
555,Iceland,Greece,35,0.00010635065329687025,31000.0,47400.0,16400.0
556,Iceland,Hungary,200,0.0006077180188392585,36100.0,47400.0,11300.0
558,Iceland,Ireland,70,0.0002127013065937405,-8500.0,47400.0,55900.0
559,Iceland,Italy,225,0.0006836827711941659,20200.0,47400.0,27200.0
560,Iceland,Latvia,733,0.0022272865390458828,35100.0,47400.0,12300.0
561,Iceland,Liechtenstein,2,6.077180188392586e-06,-101000.0,47400.0,148400.0
562,Iceland,Lithuania,1683,0.005113947128532361,34500.0,47400.0,12900.0
563,Iceland,Luxembourg,5,1.5192950470981464e-05,-43200.0,47400.0,90600.0
564,Iceland,Malta,11,3.342449103615922e-05,25700.0,47400.0,21700.0
565,Iceland,Netherlands,160,0.00048617441507140685,6700.0,47400.0,40700.0
566,Iceland,Norway,264,0.0008021877848678213,-19700.0,47400.0,67100.0
567,Iceland,Poland,11073,0.03364630811303555,36200.0,47400.0,11200.0
568,Iceland,Portugal,583,0.0017714980249164387,30000.0,47400.0,17400.0
569,Iceland,Romania,316,0.0009601944697660285,39300.0,47400.0,8100.0
570,Iceland,Slovakia,238,0.0007231844424187177,32800.0,47400.0,14600.0
571,Iceland,Slovenia,21,6.381039197812215e-05,28600.0,47400.0,18800.0
572,Iceland,Spain,460,0.0013977514433302948,24100.0,47400.0,23300.0
573,Iceland,Sweden,329,0.0009996961409905803,1600.0,47400.0,45800.0
574,Iceland,Switzerland,67,0.00020358553631115163,-26600.0,47400.0,74000.0
575,Iceland,United Kingdom,670,0.002035855363111516,7300.0,47400.0,40100.0
608,Italy,Austria,6139,0.00010097768240247339,-12700.0,27200.0,39900.0
609,Italy,Belgium,5421,8.916761953148855e-05,-9400.0,27200.0,36600.0
610,Italy,Bulgaria,56576,0.0009305934777003314,20900.0,27200.0,6300.0
611,Italy,Croatia,18259,0.0003003341754335823,16600.0,27200.0,10600.0
612,Italy,Cyprus,185,3.0429827731646158e-06,6300.0,27200.0,20900.0
613,Italy,Czechia,5776,9.500685674485849e-05,11200.0,27200.0,16000.0
614,Italy,Denmark,1953,3.2124028951299975e-05,-20800.0,27200.0,48000.0
615,Italy,Estonia,1125,1.8504624971946988e-05,11500.0,27200.0,15700.0
616,Italy,Finland,1586,2.60874090715626e-05,-11100.0,27200.0,38300.0
617,Italy,France,27696,0.0004555591939760389,-5800.0,27200.0,33000.0
