,c_dest,c_cit,weight,scaled,gdp_diff,dest_gdp,cit_gdp
357,Estonia,Czechia,25,1.8999573649567303e-05,300.0,15200.0,14900.0
358,Estonia,Denmark,107,8.131817522014807e-05,-31900.0,15200.0,47100.0
360,Estonia,Finland,1729,0.0013140105136040746,-22400.0,15200.0,37600.0
361,Estonia,France,136,0.00010335768065364614,-17200.0,15200.0,32400.0
362,Estonia,Germany,508,0.0003860713365592076,-21100.0,15200.0,36300.0
363,Estonia,Greece,29,2.203950543349807e-05,-1200.0,15200.0,16400.0
364,Estonia,Hungary,45,3.419923256922115e-05,4500.0,15200.0,10700.0
365,Estonia,Iceland,12,9.119795351792305e-06,-25700.0,15200.0,40900.0
366,Estonia,Ireland,46,3.4959215515203836e-05,-26800.0,15200.0,42000.0
367,Estonia,Italy,246,0.00018695580471174227,-11500.0,15200.0,26700.0
368,Estonia,Latvia,2086,0.0015853244253198958,3400.0,15200.0,11800.0
369,Estonia,Liechtenstein,0,0.0,-118000.0,15200.0,133200.0
370,Estonia,Lithuania,1452,0.001103495237566869,2700.0,15200.0,12500.0
371,Estonia,Luxembourg,2,1.5199658919653843e-06,-74000.0,15200.0,89200.0
372,Estonia,Malta,0,0.0,-4400.0,15200.0,19600.0
373,Estonia,Netherlands,113,8.587807289604422e-05,-24600.0,15200.0,39800.0
374,Estonia,Norway,84,6.383856746254614e-05,-58100.0,15200.0,73300.0
375,Estonia,Poland,212,0.00016111638454833073,4500.0,15200.0,10700.0
376,Estonia,Portugal,36,2.7359386055376916e-05,-1400.0,15200.0,16600.0
377,Estonia,Romania,43,3.267926667725576e-05,7600.0,15200.0,7600.0
378,Estonia,Slovakia,12,9.119795351792305e-06,1200.0,15200.0,14000.0
379,Estonia,Slovenia,7,5.319880621878845e-06,-3000.0,15200.0,18200.0
380,Estonia,Spain,119,9.043797057194036e-05,-7100.0,15200.0,22300.0
381,Estonia,Sweden,368,0.0002796737241216307,-29500.0,15200.0,44700.0
382,Estonia,Switzerland,30,2.2799488379480763e-05,-50100.0,15200.0,65300.0
383,Estonia,United Kingdom,351,0.00026675401403992494,-20200.0,15200.0,35400.0
384,Finland,Austria,438,8.034824912359873e-05,-1400.0,37600.0,39000.0
385,Finland,Belgium,368,6.750720474311491e-05,1800.0,37600.0,35800.0
386,Finland,Bulgaria,1509,0.0002768162281450011,31700.0,37600.0,5900.0
387,Finland,Croatia,311,5.705092574757809e-05,27300.0,37600.0,10300.0
388,Finland,Cyprus,54,9.905948522087513e-06,16900.0,37600.0,20700.0
389,Finland,Czechia,451,8.273301450854571e-05,22700.0,37600.0,14900.0
390,Finland,Denmark,691,0.00012675945238449022,-9500.0,37600.0,47100.0
391,Finland,Estonia,44774,0.008213498872739746,22400.0,37600.0,15200.0
393,Finland,France,1881,0.00034505720685271504,5200.0,37600.0,32400.0
394,Finland,Germany,3974,0.0007290044338291811,1300.0,37600.0,36300.0
395,Finland,Greece,740,0.0001357481834508289,21200.0,37600.0,16400.0
396,Finland,Hungary,1784,0.00032726318821118747,26900.0,37600.0,10700.0
397,Finland,Iceland,134,2.4581427814069016e-05,-3300.0,37600.0,40900.0
398,Finland,Ireland,521,9.557405888902953e-05,-4400.0,37600.0,42000.0
399,Finland,Italy,1997,0.0003663366518260882,10900.0,37600.0,26700.0
400,Finland,Latvia,1472,0.00027002881897245963,25800.0,37600.0,11800.0
401,Finland,Liechtenstein,1,1.8344349114976876e-07,-95600.0,37600.0,133200.0
402,Finland,Lithuania,1191,0.0002184811979593746,25100.0,37600.0,12500.0
403,Finland,Luxembourg,17,3.1185393495460692e-06,-51600.0,37600.0,89200.0
404,Finland,Malta,18,3.301982840695838e-06,18000.0,37600.0,19600.0
405,Finland,Netherlands,1215,0.00022288384174696906,-2200.0,37600.0,39800.0
406,Finland,Norway,770,0.00014125148818532195,-35700.0,37600.0,73300.0
407,Finland,Poland,3319,0.0006088489471260826,26900.0,37600.0,10700.0
408,Finland,Portugal,493,9.0437641136836e-05,21000.0,37600.0,16600.0
409,Finland,Romania,1918,0.0003518446160252565,30000.0,37600.0,7600.0
410,Finland,Slovakia,341,6.255423048207116e-05,23600.0,37600.0,14000.0
411,Finland,Slovenia,93,1.7060244676928494e-05,19400.0,37600.0,18200.0
412,Finland,Spain,1983,0.00036376844294999146,15300.0,37600.0,22300.0
413,Finland,Sweden,8382,0.0015376233428173619,-7100.0,37600.0,44700.0
414,Finland,Switzerland,470,8.621844084039133e-05,-27700.0,37600.0,65300.0
415,Finland,United Kingdom,4048,0.0007425792521742639,2200.0,37600.0,35400.0
416,France,Austria,4712,7.121484484927149e-05,-6600.0,32400.0,39000.0
417,France,Belgium,97526,0.0014739598808934742,-3400.0,32400.0,35800.0
418,France,Bulgaria,17669,0.00026704055467779666,26500.0,32400.0,5900.0
419,France,Croatia,3450,5.21415990513554e-05,22100.0,32400.0,10300.0
420,France,Cyprus,376,5.6826786212491675e-06,11700.0,32400.0,20700.0
421,France,Czechia,4374,6.61064794929358e-05,17500.0,32400.0,14900.0
422,France,Denmark,5151,7.784967440971932e-05,-14700.0,32400.0,47100.0
423,France,Estonia,744,1.1244449186727076e-05,17200.0,32400.0,15200.0
424,France,Finland,3201,4.837833581547496e-05,-5200.0,32400.0,37600.0
426,France,Germany,90801,0.0013723215465107597,-3900.0,32400.0,36300.0
427,France,Greece,7258,0.00010969383359847463,16000.0,32400.0,16400.0
428,France,Hungary,6260,9.461055364101008e-05,21700.0,32400.0,10700.0
430,France,Ireland,9091,0.0001373968918770643,-9600.0,32400.0,42000.0
431,France,Italy,181398,0.0027415599375993525,5700.0,32400.0,26700.0
432,France,Latvia,1774,2.681136136727666e-05,20600.0,32400.0,11800.0
434,France,Lithuania,2501,3.779888093548981e-05,19900.0,32400.0,12500.0
435,France,Luxembourg,5289,7.993533837177353e-05,-56800.0,32400.0,89200.0
436,France,Malta,224,3.3854255615952487e-06,12800.0,32400.0,19600.0
437,France,Netherlands,38348,0.0005795727653395295,-7400.0,32400.0,39800.0
439,France,Poland,54226,0.0008195450290315355,21700.0,32400.0,10700.0
440,France,Portugal,530667,0.00802023940399583,15800.0,32400.0,16600.0
441,France,Romania,86837,0.001312411604876101,24800.0,32400.0,7600.0
442,France,Slovakia,4166,6.296287004288306e-05,18400.0,32400.0,14000.0
443,France,Slovenia,936,1.4146242525237289e-05,14200.0,32400.0,18200.0
444,France,Spain,144676,0.0021865617345953312,10100.0,32400.0,22300.0
445,France,Sweden,8014,0.00012111964486885859,-12300.0,32400.0,44700.0
447,France,United Kingdom,152304,0.0023018475657732265,-3000.0,32400.0,35400.0
448,Germany,Austria,164763,0.002039967505231655,-2700.0,36300.0,39000.0
449,Germany,Belgium,23371,0.0002893615712554943,500.0,36300.0,35800.0
450,Germany,Bulgaria,147192,0.001822417029491195,30400.0,36300.0,5900.0
451,Germany,Croatia,222502,0.0027548469610838215,26000.0,36300.0,10300.0
452,Germany,Cyprus,1614,1.9983294510562996e-05,15600.0,36300.0,20700.0
453,Germany,Czechia,45035,0.0005575883942275121,21400.0,36300.0,14900.0
454,Germany,Denmark,19331,0.0002393414288622635,-10800.0,36300.0,47100.0
455,Germany,Estonia,5851,7.244253790663203e-05,21100.0,36300.0,15200.0
456,Germany,Finland,12450,0.00015414623089003056,-1300.0,36300.0,37600.0
457,Germany,France,111655,0.0013824254947812338,3900.0,36300.0,32400.0
459,Germany,Greece,294119,0.003641553034790755,19900.0,36300.0,16400.0
460,Germany,Hungary,132284,0.0016378377515708276,25600.0,36300.0,10700.0
461,Germany,Iceland,1532,1.8968034194660787e-05,-4600.0,36300.0,40900.0
462,Germany,Ireland,11260,0.00013941257508608387,-5700.0,36300.0,42000.0
463,Germany,Italy,515771,0.006385875956014615,9600.0,36300.0,26700.0
464,Germany,Latvia,26600,0.00032934054149998495,24500.0,36300.0,11800.0
465,Germany,Liechtenstein,250,3.0953058411652724e-06,-96900.0,36300.0,133200.0
466,Germany,Lithuania,35500,0.00043953342944546864,23800.0,36300.0,12500.0
467,Germany,Luxembourg,14450,0.00017890867761935272,-52900.0,36300.0,89200.0
468,Germany,Malta,561,6.945866307574871e-06,16700.0,36300.0,19600.0
469,Germany,Netherlands,131470,0.0016277594357519934,-3500.0,36300.0,39800.0
470,Germany,Norway,5824,7.210824487578619e-05,-37000.0,36300.0,73300.0
