,c_dest,c_cit,weight,scaled,gdp_diff,dest_gdp,cit_gdp
199,Bulgaria,Estonia,43,5.902902470872608e-06,-8500.0,5800.0,14300.0
200,Bulgaria,Finland,56,7.68750089229921e-06,-31600.0,5800.0,37400.0
201,Bulgaria,France,420,5.765625669224408e-05,-26300.0,5800.0,32100.0
202,Bulgaria,Germany,1078,0.0001479843921767598,-29200.0,5800.0,35000.0
203,Bulgaria,Greece,2560,0.0003514286122193925,-10700.0,5800.0,16500.0
204,Bulgaria,Hungary,142,1.9493305834044428e-05,-4500.0,5800.0,10300.0
205,Bulgaria,Iceland,10,1.372768016482002e-06,-31500.0,5800.0,37300.0
206,Bulgaria,Ireland,98,1.3453126561523619e-05,-33100.0,5800.0,38900.0
207,Bulgaria,Italy,730,0.00010021206520318613,-20700.0,5800.0,26500.0
208,Bulgaria,Latvia,89,1.2217635346689817e-05,-5500.0,5800.0,11300.0
209,Bulgaria,Liechtenstein,0,0.0,-122600.0,5800.0,128400.0
210,Bulgaria,Lithuania,83,1.1393974536800615e-05,-6000.0,5800.0,11800.0
211,Bulgaria,Luxembourg,4,5.491072065928007e-07,-79500.0,5800.0,85300.0
212,Bulgaria,Malta,13,1.7845984214266026e-06,-12100.0,5800.0,17900.0
213,Bulgaria,Netherlands,303,4.159487089940466e-05,-33500.0,5800.0,39300.0
214,Bulgaria,Norway,43,5.902902470872608e-06,-71800.0,5800.0,77600.0
215,Bulgaria,Poland,875,0.00012011720144217517,-4500.0,5800.0,10300.0
216,Bulgaria,Portugal,49,6.7265632807618095e-06,-10500.0,5800.0,16300.0
217,Bulgaria,Romania,500,6.86384008241001e-05,-1400.0,5800.0,7200.0
218,Bulgaria,Slovakia,190,2.6082592313158036e-05,-7900.0,5800.0,13700.0
219,Bulgaria,Slovenia,41,5.628348867576208e-06,-11800.0,5800.0,17600.0
220,Bulgaria,Spain,219,3.0063619560955843e-05,-16200.0,5800.0,22000.0
221,Bulgaria,Sweden,90,1.2354912148338017e-05,-39600.0,5800.0,45400.0
222,Bulgaria,Switzerland,78,1.0707590528559614e-05,-58300.0,5800.0,64100.0
223,Bulgaria,United Kingdom,3197,0.000438873934869296,-26600.0,5800.0,32400.0
288,Czechia,Austria,3345,0.00031808294405020863,-23200.0,15000.0,38200.0
289,Czechia,Belgium,571,5.429756683188912e-05,-20300.0,15000.0,35300.0
290,Czechia,Bulgaria,8221,0.0007817518334938012,9200.0,15000.0,5800.0
291,Czechia,Croatia,2328,0.000221374318011625,4700.0,15000.0,10300.0
292,Czechia,Cyprus,96,9.128837856149484e-06,-6000.0,15000.0,21000.0
294,Czechia,Denmark,321,3.0524551581499836e-05,-31100.0,15000.0,46100.0
295,Czechia,Estonia,124,1.1791415564193084e-05,700.0,15000.0,14300.0
296,Czechia,Finland,289,2.7481605629450012e-05,-22400.0,15000.0,37400.0
297,Czechia,France,2932,0.0002788099228565655,-17100.0,15000.0,32100.0
298,Czechia,Germany,17145,0.001630353385871697,-20000.0,15000.0,35000.0
299,Czechia,Greece,1006,9.566261336756647e-05,-1500.0,15000.0,16500.0
300,Czechia,Hungary,999,9.499696894055558e-05,4700.0,15000.0,10300.0
301,Czechia,Iceland,30,2.852761830046714e-06,-22300.0,15000.0,37300.0
302,Czechia,Ireland,654,6.219020789501837e-05,-23900.0,15000.0,38900.0
303,Czechia,Italy,3196,0.0003039142269609766,-11500.0,15000.0,26500.0
304,Czechia,Latvia,296,2.814725005646091e-05,3700.0,15000.0,11300.0
305,Czechia,Liechtenstein,5,4.7546030500778565e-07,-113400.0,15000.0,128400.0
306,Czechia,Lithuania,558,5.306137003886888e-05,3200.0,15000.0,11800.0
307,Czechia,Luxembourg,21,1.9969332810327e-06,-70300.0,15000.0,85300.0
308,Czechia,Malta,21,1.9969332810327e-06,-2900.0,15000.0,17900.0
309,Czechia,Netherlands,2777,0.00026407065340132413,-24300.0,15000.0,39300.0
310,Czechia,Norway,173,1.6450926553269385e-05,-62600.0,15000.0,77600.0
311,Czechia,Poland,19235,0.0018290957933649514,4700.0,15000.0,10300.0
312,Czechia,Portugal,261,2.4819027921406412e-05,-1300.0,15000.0,16300.0
313,Czechia,Romania,5665,0.0005386965255738212,7800.0,15000.0,7200.0
314,Czechia,Slovakia,85799,0.0081588037418726,1300.0,15000.0,13700.0
315,Czechia,Slovenia,312,2.9668723032485827e-05,-2600.0,15000.0,17600.0
316,Czechia,Spain,873,8.301536925435938e-05,-7000.0,15000.0,22000.0
317,Czechia,Sweden,701,6.665953476209156e-05,-30400.0,15000.0,45400.0
318,Czechia,Switzerland,543,5.163498912384552e-05,-49100.0,15000.0,64100.0
319,Czechia,United Kingdom,5208,0.0004952394536961095,-17400.0,15000.0,32400.0
320,Denmark,Austria,1279,0.00022828572591291086,7900.0,46100.0,38200.0
321,Denmark,Belgium,996,0.0001777737161917586,10800.0,46100.0,35300.0
322,Denmark,Bulgaria,5006,0.000893509260297132,40300.0,46100.0,5800.0
323,Denmark,Croatia,528,9.424148810165516e-05,35800.0,46100.0,10300.0
324,Denmark,Cyprus,50,8.924383342959768e-06,25100.0,46100.0,21000.0
325,Denmark,Czechia,910,0.00016242377684186777,31100.0,46100.0,15000.0
327,Denmark,Estonia,1330,0.00023738859692272983,31800.0,46100.0,14300.0
328,Denmark,Finland,2395,0.0004274779621277729,8700.0,46100.0,37400.0
329,Denmark,France,5688,0.0010152378490951033,14000.0,46100.0,32100.0
330,Denmark,Germany,22393,0.003996874323977962,11100.0,46100.0,35000.0
331,Denmark,Greece,1531,0.00027326461796142813,29600.0,46100.0,16500.0
332,Denmark,Hungary,2785,0.0004970881522028591,35800.0,46100.0,10300.0
333,Denmark,Iceland,8408,0.0015007243029521147,8800.0,46100.0,37300.0
334,Denmark,Ireland,1493,0.00026648208662077865,7200.0,46100.0,38900.0
335,Denmark,Italy,5689,0.0010154163367619624,19600.0,46100.0,26500.0
336,Denmark,Latvia,4204,0.0007503621514760574,34800.0,46100.0,11300.0
337,Denmark,Liechtenstein,6,1.0709260011551722e-06,-82300.0,46100.0,128400.0
338,Denmark,Lithuania,8749,0.0015615885973511003,34300.0,46100.0,11800.0
339,Denmark,Luxembourg,38,6.782531340649424e-06,-39200.0,46100.0,85300.0
340,Denmark,Malta,57,1.0173797010974136e-05,28200.0,46100.0,17900.0
341,Denmark,Netherlands,6774,0.0012090754553041893,6800.0,46100.0,39300.0
342,Denmark,Norway,15329,0.002736037445284606,-31500.0,46100.0,77600.0
343,Denmark,Poland,26759,0.004776151477485209,35800.0,46100.0,10300.0
344,Denmark,Portugal,1505,0.00026862393862308904,29800.0,46100.0,16300.0
345,Denmark,Romania,12374,0.0022086063897156834,38900.0,46100.0,7200.0
346,Denmark,Slovakia,1300,0.00023203396691695398,32400.0,46100.0,13700.0
347,Denmark,Slovenia,305,5.443873839205459e-05,28500.0,46100.0,17600.0
348,Denmark,Spain,4548,0.0008117619088756205,24100.0,46100.0,22000.0
349,Denmark,Sweden,13358,0.0023842382539051316,700.0,46100.0,45400.0
350,Denmark,Switzerland,1438,0.00025666526494352295,-18000.0,46100.0,64100.0
351,Denmark,United Kingdom,15398,0.00274835309429789,13700.0,46100.0,32400.0
352,Estonia,Austria,17,1.2877090444138424e-05,-23900.0,14300.0,38200.0
353,Estonia,Belgium,33,2.4996704979798116e-05,-21000.0,14300.0,35300.0
354,Estonia,Bulgaria,71,5.378078950198989e-05,8500.0,14300.0,5800.0
355,Estonia,Croatia,12,9.08971090174477e-06,4000.0,14300.0,10300.0
356,Estonia,Cyprus,3,2.2724277254361925e-06,-6700.0,14300.0,21000.0
357,Estonia,Czechia,23,1.742194589501081e-05,-700.0,14300.0,15000.0
358,Estonia,Denmark,107,8.10499222072242e-05,-31800.0,14300.0,46100.0
360,Estonia,Finland,1733,0.0013127057493936406,-23100.0,14300.0,37400.0
361,Estonia,France,131,9.922934401071374e-05,-17800.0,14300.0,32100.0
362,Estonia,Germany,496,0.0003757080506054505,-20700.0,14300.0,35000.0
363,Estonia,Greece,26,1.9694373620447e-05,-2200.0,14300.0,16500.0
364,Estonia,Hungary,43,3.257146406458543e-05,4000.0,14300.0,10300.0
365,Estonia,Iceland,12,9.08971090174477e-06,-23000.0,14300.0,37300.0
366,Estonia,Ireland,45,3.4086415881542886e-05,-24600.0,14300.0,38900.0
367,Estonia,Italy,238,0.00018027926621793793,-12200.0,14300.0,26500.0
368,Estonia,Latvia,2058,0.001558885419649228,3000.0,14300.0,11300.0
369,Estonia,Liechtenstein,0,0.0,-114100.0,14300.0,128400.0
370,Estonia,Lithuania,1432,0.0010847055009415426,2500.0,14300.0,11800.0
371,Estonia,Luxembourg,2,1.5149518169574617e-06,-71000.0,14300.0,85300.0
372,Estonia,Malta,0,0.0,-3600.0,14300.0,17900.0
373,Estonia,Netherlands,113,8.559477765809659e-05,-25000.0,14300.0,39300.0
374,Estonia,Norway,87,6.590040403764959e-05,-63300.0,14300.0,77600.0
375,Estonia,Poland,207,0.0001567975130550973,4000.0,14300.0,10300.0
376,Estonia,Portugal,35,2.651165679675558e-05,-2000.0,14300.0,16300.0
377,Estonia,Romania,43,3.257146406458543e-05,7100.0,14300.0,7200.0
378,Estonia,Slovakia,11,8.33223499326604e-06,600.0,14300.0,13700.0
379,Estonia,Slovenia,7,5.3023313593511155e-06,-3300.0,14300.0,17600.0
380,Estonia,Spain,118,8.938215720049023e-05,-7700.0,14300.0,22000.0
381,Estonia,Sweden,368,0.000278751134320173,-31100.0,14300.0,45400.0
382,Estonia,Switzerland,30,2.2724277254361926e-05,-49800.0,14300.0,64100.0
383,Estonia,United Kingdom,347,0.0002628441402421196,-18100.0,14300.0,32400.0
384,Finland,Austria,436,8.034387177118065e-05,-800.0,37400.0,38200.0
385,Finland,Belgium,341,6.283775292195552e-05,2100.0,37400.0,35300.0
386,Finland,Bulgaria,1279,0.0002356876421911469,31600.0,37400.0,5800.0
387,Finland,Croatia,299,5.5098205641245446e-05,27100.0,37400.0,10300.0
388,Finland,Cyprus,44,8.108097151220067e-06,16400.0,37400.0,21000.0
389,Finland,Czechia,414,7.628982319557062e-05,22400.0,37400.0,15000.0
390,Finland,Denmark,684,0.00012604405571442102,-8700.0,37400.0,46100.0
391,Finland,Estonia,39763,0.007327324250544625,23100.0,37400.0,14300.0
393,Finland,France,1781,0.0003281936596891577,5300.0,37400.0,32100.0
394,Finland,Germany,3906,0.0007197778971060358,2400.0,37400.0,35000.0
395,Finland,Greece,643,0.00011848878336896596,20900.0,37400.0,16500.0
396,Finland,Hungary,1622,0.0002988939449836124,27100.0,37400.0,10300.0
397,Finland,Iceland,143,2.6351315741465216e-05,100.0,37400.0,37300.0
398,Finland,Ireland,495,9.121609295122574e-05,-1500.0,37400.0,38900.0
399,Finland,Italy,1868,0.0003442255790563428,10900.0,37400.0,26500.0
400,Finland,Latvia,1312,0.00024176871505456196,26100.0,37400.0,11300.0
401,Finland,Liechtenstein,1,1.842749352550015e-07,-91000.0,37400.0,128400.0
402,Finland,Lithuania,1057,0.00019477860656453658,25600.0,37400.0,11800.0
403,Finland,Luxembourg,17,3.1326738993350256e-06,-47900.0,37400.0,85300.0
404,Finland,Malta,18,3.316948834590027e-06,19500.0,37400.0,17900.0
405,Finland,Netherlands,1201,0.0002213141972412568,-1900.0,37400.0,39300.0
406,Finland,Norway,752,0.00013857475131176113,-40200.0,37400.0,77600.0
407,Finland,Poland,2886,0.0005318174631459343,27100.0,37400.0,10300.0
408,Finland,Portugal,440,8.108097151220066e-05,21100.0,37400.0,16300.0
409,Finland,Romania,1739,0.0003204541124084476,30200.0,37400.0,7200.0
410,Finland,Slovakia,317,5.841515447583547e-05,23700.0,37400.0,13700.0
411,Finland,Slovenia,84,1.5479094561420125e-05,19800.0,37400.0,17600.0
412,Finland,Spain,1683,0.0003101347160341675,15400.0,37400.0,22000.0
413,Finland,Sweden,8412,0.0015501207553650727,-8000.0,37400.0,45400.0
414,Finland,Switzerland,470,8.66092195698507e-05,-26700.0,37400.0,64100.0
415,Finland,United Kingdom,3878,0.0007146181989188958,5000.0,37400.0,32400.0
448,Germany,Austria,163639,0.002032183152532422,-3200.0,35000.0,38200.0
449,Germany,Belgium,22750,0.00028252535593662023,-300.0,35000.0,35300.0
450,Germany,Bulgaria,124152,0.0015418060655051989,29200.0,35000.0,5800.0
451,Germany,Croatia,211657,0.0026285041433616366,24700.0,35000.0,10300.0
452,Germany,Cyprus,1289,1.6007700386914438e-05,14000.0,35000.0,21000.0
453,Germany,Czechia,41414,0.000514307916077327,20000.0,35000.0,15000.0
454,Germany,Denmark,18671,0.00023186949101945654,-11100.0,35000.0,46100.0
455,Germany,Estonia,5341,6.632826048604345e-05,20700.0,35000.0,14300.0
456,Germany,Finland,12028,0.00014937208708596343,-2400.0,35000.0,37400.0
457,Germany,France,106923,0.0013278443355081867,2900.0,35000.0,32100.0
459,Germany,Greece,278828,0.0034626804371470747,18500.0,35000.0,16500.0
460,Germany,Hungary,106342,0.001320629072571959,24700.0,35000.0,10300.0
461,Germany,Iceland,1487,1.8466602385835355e-05,-2300.0,35000.0,37300.0
462,Germany,Ireland,10680,0.00013263168357815843,-3900.0,35000.0,38900.0
463,Germany,Italy,496012,0.006159822718630105,8500.0,35000.0,26500.0
464,Germany,Latvia,23540,0.0002923361265383754,23700.0,35000.0,11300.0
465,Germany,Liechtenstein,231,2.868718998741067e-06,-93400.0,35000.0,128400.0
466,Germany,Lithuania,32253,0.0004005402331878599,23200.0,35000.0,11800.0
467,Germany,Luxembourg,13659,0.00016962698183465037,-50300.0,35000.0,85300.0
468,Germany,Malta,533,6.619165481943674e-06,17100.0,35000.0,17900.0
469,Germany,Netherlands,129399,0.0016069669684766032,-4300.0,35000.0,39300.0
470,Germany,Norway,5508,6.840218287907271e-05,-42600.0,35000.0,77600.0
471,Germany,Poland,508458,0.006314385821047123,24700.0,35000.0,10300.0
472,Germany,Portugal,112351,0.0013952530226301195,18700.0,35000.0,16300.0
473,Germany,Romania,206529,0.0025648210653289776,27800.0,35000.0,7200.0
474,Germany,Slovakia,34389,0.00042706656990349157,21300.0,35000.0,13700.0
475,Germany,Slovenia,22120,0.0002747015768491446,17400.0,35000.0,17600.0
476,Germany,Spain,114318,0.0014196805995587934,13000.0,35000.0,22000.0
477,Germany,Sweden,16221,0.00020144368345705128,-10400.0,35000.0,45400.0
478,Germany,Switzerland,36482,0.00045305890264966064,-29100.0,35000.0,64100.0
479,Germany,United Kingdom,91420,0.0011353172764714647,2600.0,35000.0,32400.0
512,Hungary,Austria,3702,0.00037360737397210033,-27900.0,10300.0,38200.0
513,Hungary,Belgium,740,7.468110662867484e-05,-25000.0,10300.0,35300.0
514,Hungary,Bulgaria,608,6.135961193274905e-05,4500.0,10300.0,5800.0
515,Hungary,Croatia,674,6.802035928071195e-05,0.0,10300.0,10300.0
516,Hungary,Cyprus,166,1.6752788784270303e-05,-10700.0,10300.0,21000.0
517,Hungary,Czechia,413,4.1680131131949606e-05,-4700.0,10300.0,15000.0
518,Hungary,Denmark,252,2.5431944419494676e-05,-35800.0,10300.0,46100.0
519,Hungary,Estonia,93,9.385598535765891e-06,-4000.0,10300.0,14300.0
520,Hungary,Finland,384,3.875343911542046e-05,-27100.0,10300.0,37400.0
521,Hungary,France,2067,0.00020860249648847417,-21800.0,10300.0,32100.0
522,Hungary,Germany,17418,0.0017578317773760247,-24700.0,10300.0,35000.0
523,Hungary,Greece,381,3.845067787233124e-05,-6200.0,10300.0,16500.0
525,Hungary,Iceland,101,1.0192961850670485e-05,-27000.0,10300.0,37300.0
526,Hungary,Ireland,412,4.157921071758653e-05,-28600.0,10300.0,38900.0
527,Hungary,Italy,1992,0.00020103346541124363,-16200.0,10300.0,26500.0
528,Hungary,Latvia,94,9.486518950128967e-06,-1000.0,10300.0,11300.0
529,Hungary,Liechtenstein,2,2.0184082872614822e-07,-118100.0,10300.0,128400.0
530,Hungary,Lithuania,117,1.180768848047967e-05,-1500.0,10300.0,11800.0
531,Hungary,Luxembourg,28,2.825771602166075e-06,-75000.0,10300.0,85300.0
532,Hungary,Malta,36,3.633134917070668e-06,-7600.0,10300.0,17900.0
533,Hungary,Netherlands,2160,0.00021798809502424006,-29000.0,10300.0,39300.0
534,Hungary,Norway,971,9.799372234654496e-05,-67300.0,10300.0,77600.0
535,Hungary,Poland,1631,0.00016460119582617386,0.0,10300.0,10300.0
536,Hungary,Portugal,296,2.9872442651469937e-05,-6000.0,10300.0,16300.0
537,Hungary,Romania,34795,0.0035115258177631638,3100.0,10300.0,7200.0
538,Hungary,Slovakia,7573,0.0007642702979715602,-3400.0,10300.0,13700.0
539,Hungary,Slovenia,256,2.583562607694697e-05,-7300.0,10300.0,17600.0
540,Hungary,Spain,874,8.820444215332677e-05,-11700.0,10300.0,22000.0
541,Hungary,Sweden,965,9.738819986036652e-05,-35100.0,10300.0,45400.0
542,Hungary,Switzerland,791,7.982804776119162e-05,-53800.0,10300.0,64100.0
543,Hungary,United Kingdom,2380,0.00024019058618411637,-22100.0,10300.0,32400.0
544,Iceland,Austria,80,0.00024855758923994194,-900.0,37300.0,38200.0
545,Iceland,Belgium,33,0.00010253000556147605,2000.0,37300.0,35300.0
546,Iceland,Bulgaria,86,0.0002671994084329376,31500.0,37300.0,5800.0
547,Iceland,Croatia,29,9.010212609947896e-05,27000.0,37300.0,10300.0
548,Iceland,Cyprus,1,3.1069698654992746e-06,16300.0,37300.0,21000.0
549,Iceland,Czechia,129,0.00040079911264940643,22300.0,37300.0,15000.0
550,Iceland,Denmark,896,0.00278384499948735,-8800.0,37300.0,46100.0
551,Iceland,Estonia,91,0.00028273425776043396,23000.0,37300.0,14300.0
552,Iceland,Finland,98,0.0003044830468189289,-100.0,37300.0,37400.0
553,Iceland,France,277,0.000860630652743299,5200.0,37300.0,32100.0
554,Iceland,Germany,842,0.002616068626750389,2300.0,37300.0,35000.0
555,Iceland,Greece,20,6.213939730998549e-05,20800.0,37300.0,16500.0
556,Iceland,Hungary,139,0.00043186881130439917,27000.0,37300.0,10300.0
558,Iceland,Ireland,65,0.00020195304125745285,-1600.0,37300.0,38900.0
559,Iceland,Italy,182,0.0005654685155208679,10800.0,37300.0,26500.0
560,Iceland,Latvia,668,0.0020754558701535156,26000.0,37300.0,11300.0
561,Iceland,Liechtenstein,0,0.0,-91100.0,37300.0,128400.0
562,Iceland,Lithuania,1589,0.004936975116278347,25500.0,37300.0,11800.0
563,Iceland,Luxembourg,4,1.2427879461997098e-05,-48000.0,37300.0,85300.0
564,Iceland,Malta,2,6.213939730998549e-06,19400.0,37300.0,17900.0
565,Iceland,Netherlands,151,0.00046915244969039047,-2000.0,37300.0,39300.0
566,Iceland,Norway,231,0.0007177100389303325,-40300.0,37300.0,77600.0
567,Iceland,Poland,9363,0.029090558850669707,27000.0,37300.0,10300.0
568,Iceland,Portugal,468,0.0014540618970536605,21000.0,37300.0,16300.0
569,Iceland,Romania,199,0.0006182870032343556,30100.0,37300.0,7200.0
570,Iceland,Slovakia,164,0.000509543057941881,23600.0,37300.0,13700.0
571,Iceland,Slovenia,16,4.9711517847988393e-05,19700.0,37300.0,17600.0
572,Iceland,Spain,237,0.000736351858123328,15300.0,37300.0,22000.0
573,Iceland,Sweden,316,0.0009818024774977706,-8100.0,37300.0,45400.0
574,Iceland,Switzerland,62,0.00019263213166095501,-26800.0,37300.0,64100.0
575,Iceland,United Kingdom,603,0.0018735028288960624,4900.0,37300.0,32400.0
608,Italy,Austria,6081,0.00010188450820502032,-11700.0,26500.0,38200.0
609,Italy,Belgium,5058,8.4744588472454e-05,-8800.0,26500.0,35300.0
610,Italy,Bulgaria,47872,0.0008020745233992324,20700.0,26500.0,5800.0
611,Italy,Croatia,17051,0.0002856820834408488,16200.0,26500.0,10300.0
612,Italy,Cyprus,168,2.8147668769023864e-06,5500.0,26500.0,21000.0
613,Italy,Czechia,5561,9.317213453841769e-05,11500.0,26500.0,15000.0
614,Italy,Denmark,1819,3.047655326836572e-05,-19600.0,26500.0,46100.0
615,Italy,Estonia,1001,1.6771319308210053e-05,12200.0,26500.0,14300.0
616,Italy,Finland,1523,2.551720210429961e-05,-10900.0,26500.0,37400.0
617,Italy,France,25016,0.0004191321916225601,-5600.0,26500.0,32100.0
618,Italy,Germany,35576,0.0005960603953135673,-8500.0,26500.0,35000.0
619,Italy,Greece,5750,9.633874727493288e-05,10000.0,26500.0,16500.0
620,Italy,Hungary,6840,0.00011460122284531145,16200.0,26500.0,10300.0
621,Italy,Iceland,112,1.8765112512682577e-06,-10800.0,26500.0,37300.0
622,Italy,Ireland,2231,3.737943394267396e-05,-12400.0,26500.0,38900.0
624,Italy,Latvia,2373,3.975858213624621e-05,15200.0,26500.0,11300.0
625,Italy,Liechtenstein,23,3.853549890997315e-07,-101900.0,26500.0,128400.0
626,Italy,Lithuania,4236,7.097233625332446e-05,14700.0,26500.0,11800.0
627,Italy,Luxembourg,250,4.188641185866647e-06,-58800.0,26500.0,85300.0
628,Italy,Malta,574,9.617120162749821e-06,8600.0,26500.0,17900.0
629,Italy,Netherlands,7378,0.00012361517867729647,-12800.0,26500.0,39300.0
630,Italy,Norway,857,1.4358661985150865e-05,-51100.0,26500.0,77600.0
631,Italy,Poland,88839,0.0014884587772448282,16200.0,26500.0,10300.0
632,Italy,Portugal,4740,7.941663688403162e-05,10200.0,26500.0,16300.0
633,Italy,Romania,933354,0.015637940021573513,19300.0,26500.0,7200.0
634,Italy,Slovakia,7871,0.0001318751790958255,12800.0,26500.0,13700.0
635,Italy,Slovenia,2496,4.18193935996926e-05,8900.0,26500.0,17600.0
636,Italy,Spain,17021,0.0002851794464985448,4500.0,26500.0,22000.0
637,Italy,Sweden,2785,4.6661462810554447e-05,-18900.0,26500.0,45400.0
638,Italy,Switzerland,7923,0.00013274641646248577,-37600.0,26500.0,64100.0
639,Italy,United Kingdom,23744,0.00039782038526887064,-5900.0,26500.0,32400.0
640,Latvia,Austria,25,1.2352846713525133e-05,-26900.0,11300.0,38200.0
641,Latvia,Belgium,23,1.1364618976443121e-05,-24000.0,11300.0,35300.0
642,Latvia,Bulgaria,138,6.818771385865873e-05,5500.0,11300.0,5800.0
643,Latvia,Croatia,6,2.9646832112460317e-06,1000.0,11300.0,10300.0
