,c_dest,c_cit,weight,scaled,gdp_diff,dest_gdp,cit_gdp
214,Bulgaria,Norway,35,4.749349033867065e-06,-66800.0,5600.0,72400.0
215,Bulgaria,Poland,821,0.00011140615876585316,-4300.0,5600.0,9900.0
216,Bulgaria,Portugal,27,3.663783540411736e-06,-11100.0,5600.0,16700.0
217,Bulgaria,Romania,333,4.518666366507808e-05,-900.0,5600.0,6500.0
218,Bulgaria,Slovakia,184,2.4968006349472572e-05,-7500.0,5600.0,13100.0
219,Bulgaria,Slovenia,22,2.9853051070021553e-06,-12400.0,5600.0,18000.0
220,Bulgaria,Spain,154,2.0897135749015087e-05,-17300.0,5600.0,22900.0
221,Bulgaria,Sweden,62,8.4131325742788e-06,-37300.0,5600.0,42900.0
222,Bulgaria,Switzerland,58,7.870349827551136e-06,-58100.0,5600.0,63700.0
223,Bulgaria,United Kingdom,2605,0.00035348726380639154,-24300.0,5600.0,29900.0
288,Czechia,Austria,2924,0.0002788285500982146,-21400.0,15600.0,37000.0
289,Czechia,Belgium,472,4.500925979697582e-05,-18900.0,15600.0,34500.0
290,Czechia,Bulgaria,6926,0.0006604536723598612,10000.0,15600.0,5600.0
291,Czechia,Croatia,2321,0.0002213273135355527,5100.0,15600.0,10500.0
292,Czechia,Cyprus,81,7.72404670244712e-06,-7600.0,15600.0,23200.0
294,Czechia,Denmark,273,2.6032898145284742e-05,-28900.0,15600.0,44500.0
295,Czechia,Estonia,92,8.772991316359693e-06,3100.0,15600.0,12500.0
296,Czechia,Finland,227,2.1646402487104896e-05,-20900.0,15600.0,36500.0
297,Czechia,France,2282,0.0002176083280862263,-15900.0,15600.0,31500.0
298,Czechia,Germany,13869,0.0013225284409412238,-18100.0,15600.0,33700.0
299,Czechia,Greece,872,8.315270030288753e-05,-3000.0,15600.0,18600.0
300,Czechia,Hungary,711,6.779996549925806e-05,5400.0,15600.0,10200.0
301,Czechia,Iceland,30,2.860758037943378e-06,-18500.0,15600.0,34100.0
302,Czechia,Ireland,537,5.120756887918647e-05,-21800.0,15600.0,37400.0
303,Czechia,Italy,2607,0.00024859987349727956,-11700.0,15600.0,27300.0
304,Czechia,Latvia,193,1.84042100441024e-05,5800.0,15600.0,9800.0
305,Czechia,Liechtenstein,5,4.7679300632389637e-07,,15600.0,
306,Czechia,Lithuania,440,4.195778455650288e-05,5300.0,15600.0,10300.0
307,Czechia,Luxembourg,13,1.2396618164421306e-06,-67500.0,15600.0,83100.0
308,Czechia,Malta,17,1.6210962215012476e-06,-800.0,15600.0,16400.0
309,Czechia,Netherlands,2446,0.0002332471386936501,-23400.0,15600.0,39000.0
310,Czechia,Norway,141,1.3445562778333877e-05,-56800.0,15600.0,72400.0
311,Czechia,Poland,18241,0.0017394362456708387,5700.0,15600.0,9900.0
312,Czechia,Portugal,163,1.554345200615902e-05,-1100.0,15600.0,16700.0
313,Czechia,Romania,4415,0.0004210082245840005,9100.0,15600.0,6500.0
314,Czechia,Slovakia,71777,0.006844554322982062,2500.0,15600.0,13100.0
315,Czechia,Slovenia,272,2.5937539544019962e-05,-2400.0,15600.0,18000.0
316,Czechia,Spain,636,6.0648070404399615e-05,-7300.0,15600.0,22900.0
317,Czechia,Sweden,561,5.349617530954117e-05,-27300.0,15600.0,42900.0
318,Czechia,Switzerland,509,4.853752804377265e-05,-48100.0,15600.0,63700.0
319,Czechia,United Kingdom,4354,0.00041519134990684897,-14300.0,15600.0,29900.0
320,Denmark,Austria,1204,0.0002165223064732976,7500.0,44500.0,37000.0
321,Denmark,Belgium,857,0.00015411928292991366,10000.0,44500.0,34500.0
322,Denmark,Bulgaria,3189,0.0005734963748698888,38900.0,44500.0,5600.0
323,Denmark,Croatia,499,8.973806555662418e-05,34000.0,44500.0,10500.0
324,Denmark,Cyprus,36,6.4740888978726864e-06,21300.0,44500.0,23200.0
325,Denmark,Czechia,751,0.000135056687841733,28900.0,44500.0,15600.0
327,Denmark,Estonia,1081,0.00019440250273889927,32000.0,44500.0,12500.0
328,Denmark,Finland,2328,0.0004186577487291004,8000.0,44500.0,36500.0
329,Denmark,France,5351,0.0009623013803476873,13000.0,44500.0,31500.0
330,Denmark,Germany,21630,0.0038898484128051724,10800.0,44500.0,33700.0
331,Denmark,Greece,1008,0.00018127448914043523,25900.0,44500.0,18600.0
332,Denmark,Hungary,1867,0.00033575344367578626,34300.0,44500.0,10200.0
333,Denmark,Iceland,8959,0.0016111489565567056,10400.0,44500.0,34100.0
334,Denmark,Ireland,1371,0.00024655488552731815,7100.0,44500.0,37400.0
335,Denmark,Italy,4750,0.0008542200629137573,17200.0,44500.0,27300.0
336,Denmark,Latvia,3270,0.0005880630748901024,34700.0,44500.0,9800.0
337,Denmark,Liechtenstein,7,1.2588506190308e-06,,44500.0,
338,Denmark,Lithuania,6525,0.0011734286127394243,34200.0,44500.0,10300.0
339,Denmark,Luxembourg,38,6.833760503310058e-06,-38600.0,44500.0,83100.0
340,Denmark,Malta,58,1.0430476557683772e-05,28100.0,44500.0,16400.0
341,Denmark,Netherlands,6399,0.00115076930159687,5500.0,44500.0,39000.0
342,Denmark,Norway,15077,0.0027113843975896247,-27900.0,44500.0,72400.0
343,Denmark,Poland,22619,0.004067706021693953,34600.0,44500.0,9900.0
344,Denmark,Portugal,1161,0.00020878936695639414,27800.0,44500.0,16700.0
345,Denmark,Romania,6934,0.001246981456051367,38000.0,44500.0,6500.0
346,Denmark,Slovakia,919,0.00016526910269847218,31400.0,44500.0,13100.0
347,Denmark,Slovenia,244,4.387993586335932e-05,26500.0,44500.0,18000.0
348,Denmark,Spain,3774,0.0006787003194603199,21600.0,44500.0,22900.0
349,Denmark,Sweden,12933,0.0023258164365607624,1600.0,44500.0,42900.0
350,Denmark,Switzerland,1456,0.00026184092875840645,-19200.0,44500.0,63700.0
351,Denmark,United Kingdom,14700,0.00264358629996468,14600.0,44500.0,29900.0
384,Finland,Austria,407,7.571704225048164e-05,-500.0,36500.0,37000.0
385,Finland,Belgium,279,5.190431151814344e-05,2000.0,36500.0,34500.0
386,Finland,Bulgaria,835,0.00015534086063673754,30900.0,36500.0,5600.0
387,Finland,Croatia,281,5.227638543583623e-05,26000.0,36500.0,10500.0
388,Finland,Cyprus,37,6.883367477316514e-06,13300.0,36500.0,23200.0
389,Finland,Czechia,339,6.306652904892698e-05,20900.0,36500.0,15600.0
390,Finland,Denmark,648,0.00012055194933246219,-8000.0,36500.0,44500.0
391,Finland,Estonia,29080,0.005409954763253087,24000.0,36500.0,12500.0
393,Finland,France,1594,0.00029654291240114927,5000.0,36500.0,31500.0
394,Finland,Germany,3715,0.0006911273021143473,2800.0,36500.0,33700.0
395,Finland,Greece,503,9.357659029973531e-05,17900.0,36500.0,18600.0
396,Finland,Hungary,1315,0.0002446386008830058,26300.0,36500.0,10200.0
397,Finland,Iceland,142,2.64172481561877e-05,2400.0,36500.0,34100.0
398,Finland,Ireland,427,7.943778142740949e-05,-900.0,36500.0,37400.0
399,Finland,Italy,1607,0.00029896139286615236,9200.0,36500.0,27300.0
400,Finland,Latvia,969,0.0001802698131221541,26700.0,36500.0,9800.0
401,Finland,Liechtenstein,0,0.0,,36500.0,
402,Finland,Lithuania,786,0.00014622504965326432,26200.0,36500.0,10300.0
403,Finland,Luxembourg,18,3.3486652592350606e-06,-46600.0,36500.0,83100.0
404,Finland,Malta,15,2.790554382695884e-06,20100.0,36500.0,16400.0
405,Finland,Netherlands,1114,0.00020724517215488098,-2500.0,36500.0,39000.0
406,Finland,Norway,725,0.0001348767951636344,-35900.0,36500.0,72400.0
407,Finland,Poland,2241,0.00041690882477476505,26600.0,36500.0,9900.0
408,Finland,Portugal,349,6.49268986373909e-05,19800.0,36500.0,16700.0
409,Finland,Romania,1303,0.00024240615737684912,30000.0,36500.0,6500.0
410,Finland,Slovakia,258,4.7997535382369204e-05,23400.0,36500.0,13100.0
411,Finland,Slovenia,80,1.488295670771138e-05,18500.0,36500.0,18000.0
412,Finland,Spain,1333,0.00024798726614224086,13600.0,36500.0,22900.0
413,Finland,Sweden,8510,0.001583174519782798,-6400.0,36500.0,42900.0
414,Finland,Switzerland,434,8.074004013933424e-05,-27200.0,36500.0,63700.0
415,Finland,United Kingdom,3454,0.0006425716558554388,6600.0,36500.0,29900.0
512,Hungary,Austria,3926,0.0003931613557837881,-26800.0,10200.0,37000.0
513,Hungary,Belgium,658,6.589408357252485e-05,-24300.0,10200.0,34500.0
514,Hungary,Bulgaria,1259,0.00012608001704834162,4600.0,10200.0,5600.0
515,Hungary,Croatia,959,9.603712180250962e-05,-300.0,10200.0,10500.0
516,Hungary,Cyprus,163,1.6323306416902054e-05,-13000.0,10200.0,23200.0
517,Hungary,Czechia,372,3.725319010483168e-05,-5400.0,10200.0,15600.0
518,Hungary,Denmark,230,2.3032886355137865e-05,-34300.0,10200.0,44500.0
519,Hungary,Estonia,77,7.711009779763546e-06,-2300.0,10200.0,12500.0
520,Hungary,Finland,437,4.376248407476194e-05,-26300.0,10200.0,36500.0
521,Hungary,France,2058,0.0002060942613864075,-21300.0,10200.0,31500.0
522,Hungary,Germany,20232,0.00202609285537891,-23500.0,10200.0,33700.0
523,Hungary,Greece,488,4.8869776266553386e-05,-8400.0,10200.0,18600.0
525,Hungary,Iceland,93,9.31329752620792e-06,-23900.0,10200.0,34100.0
526,Hungary,Ireland,384,3.845490591466496e-05,-27200.0,10200.0,37400.0
527,Hungary,Italy,1773,0.0001775535109028671,-17100.0,10200.0,27300.0
528,Hungary,Latvia,71,7.1101518748469066e-06,400.0,10200.0,9800.0
529,Hungary,Liechtenstein,1,1.0014298415277333e-07,,10200.0,
530,Hungary,Lithuania,104,1.0414870351888425e-05,-100.0,10200.0,10300.0
531,Hungary,Luxembourg,28,2.804003556277653e-06,-72900.0,10200.0,83100.0
532,Hungary,Malta,21,2.1030026672082397e-06,-6200.0,10200.0,16400.0
533,Hungary,Netherlands,1933,0.00019357638836731085,-28800.0,10200.0,39000.0
534,Hungary,Norway,911,9.12302585631765e-05,-62200.0,10200.0,72400.0
535,Hungary,Poland,2734,0.00027379091867368226,300.0,10200.0,9900.0
536,Hungary,Portugal,216,2.163088457699904e-05,-6500.0,10200.0,16700.0
537,Hungary,Romania,76878,0.007698792335696908,3700.0,10200.0,6500.0
538,Hungary,Slovakia,7297,0.000730743355362787,-2900.0,10200.0,13100.0
539,Hungary,Slovenia,223,2.2331885466068452e-05,-7800.0,10200.0,18000.0
540,Hungary,Spain,621,6.218879315887223e-05,-12700.0,10200.0,22900.0
541,Hungary,Sweden,1017,0.00010184541488337048,-32700.0,10200.0,42900.0
542,Hungary,Switzerland,911,9.12302585631765e-05,-53500.0,10200.0,63700.0
543,Hungary,United Kingdom,2486,0.0002489554586037945,-19700.0,10200.0,29900.0
544,Iceland,Austria,102,0.00032029944858251794,-2900.0,34100.0,37000.0
545,Iceland,Belgium,40,0.00012560762689510507,-400.0,34100.0,34500.0
546,Iceland,Bulgaria,71,0.0002229535377388115,28500.0,34100.0,5600.0
547,Iceland,Croatia,27,8.478514815419592e-05,23600.0,34100.0,10500.0
548,Iceland,Cyprus,1,3.140190672377627e-06,10900.0,34100.0,23200.0
549,Iceland,Czechia,130,0.0004082247874090915,18500.0,34100.0,15600.0
550,Iceland,Denmark,876,0.002750807029002801,-10400.0,34100.0,44500.0
551,Iceland,Estonia,112,0.0003517013553062942,21600.0,34100.0,12500.0
552,Iceland,Finland,112,0.0003517013553062942,-2400.0,34100.0,36500.0
553,Iceland,France,327,0.001026842349867484,2600.0,34100.0,31500.0
554,Iceland,Germany,995,0.0031244897190157387,400.0,34100.0,33700.0
555,Iceland,Greece,15,4.71028600856644e-05,15500.0,34100.0,18600.0
556,Iceland,Hungary,130,0.0004082247874090915,23900.0,34100.0,10200.0
558,Iceland,Ireland,60,0.0001884114403426576,-3300.0,34100.0,37400.0
559,Iceland,Italy,191,0.0005997764184241267,6800.0,34100.0,27300.0
560,Iceland,Latvia,648,0.002034843555700702,24300.0,34100.0,9800.0
561,Iceland,Liechtenstein,0,0.0,,34100.0,
562,Iceland,Lithuania,1609,0.005052566791855602,23800.0,34100.0,10300.0
563,Iceland,Luxembourg,4,1.2560762689510507e-05,-49000.0,34100.0,83100.0
564,Iceland,Malta,3,9.42057201713288e-06,17700.0,34100.0,16400.0
565,Iceland,Netherlands,182,0.0005715147023727281,-4900.0,34100.0,39000.0
566,Iceland,Norway,248,0.0007787672867496515,-38300.0,34100.0,72400.0
567,Iceland,Poland,9146,0.028720183889565775,24200.0,34100.0,9900.0
568,Iceland,Portugal,512,0.001607777624257345,17400.0,34100.0,16700.0
569,Iceland,Romania,143,0.00044904726615000064,27600.0,34100.0,6500.0
570,Iceland,Slovakia,150,0.000471028600856644,21000.0,34100.0,13100.0
571,Iceland,Slovenia,17,5.3383241430419656e-05,16100.0,34100.0,18000.0
572,Iceland,Spain,241,0.0007567859520430081,11200.0,34100.0,22900.0
573,Iceland,Sweden,323,0.0010142815871779735,-8800.0,34100.0,42900.0
574,Iceland,Switzerland,62,0.00019469182168741286,-29600.0,34100.0,63700.0
575,Iceland,United Kingdom,554,0.0017396656324972053,4200.0,34100.0,29900.0
576,Ireland,Austria,753,0.0001647384825813667,400.0,37400.0,37000.0
577,Ireland,Belgium,1111,0.00024306036407423427,2900.0,37400.0,34500.0
578,Ireland,Bulgaria,1803,0.00039445349813307327,31800.0,37400.0,5600.0
579,Ireland,Croatia,858,0.00018770998413653736,26900.0,37400.0,10500.0
580,Ireland,Cyprus,84,1.8377201244136525e-05,14200.0,37400.0,23200.0
581,Ireland,Czechia,5637,0.0012332414692047332,21800.0,37400.0,15600.0
582,Ireland,Denmark,837,0.00018311568382550322,-7100.0,37400.0,44500.0
583,Ireland,Estonia,2652,0.0005801944964220246,24900.0,37400.0,12500.0
584,Ireland,Finland,909,0.00019886757060619167,900.0,37400.0,36500.0
585,Ireland,France,10225,0.0022369866990630473,5900.0,37400.0,31500.0
586,Ireland,Germany,11779,0.002576964922079573,3700.0,37400.0,33700.0
587,Ireland,Greece,532,0.00011638894121286466,18800.0,37400.0,18600.0
588,Ireland,Hungary,8292,0.0018140922942426196,27200.0,37400.0,10200.0
589,Ireland,Iceland,52,1.1376362674941657e-05,3300.0,37400.0,34100.0
591,Ireland,Italy,7969,0.001743427579934809,10100.0,37400.0,27300.0
592,Ireland,Latvia,21296,0.004659058067799184,27600.0,37400.0,9800.0
593,Ireland,Liechtenstein,9,1.9689858475860563e-06,,37400.0,
594,Ireland,Lithuania,37953,0.008303213319270399,27100.0,37400.0,10300.0
595,Ireland,Luxembourg,36,7.875943390344225e-06,-45700.0,37400.0,83100.0
596,Ireland,Malta,183,4.003604556758314e-05,21000.0,37400.0,16400.0
597,Ireland,Netherlands,4467,0.0009772733090185459,-1600.0,37400.0,39000.0
598,Ireland,Norway,503,0.00011004443125953181,-35000.0,37400.0,72400.0
599,Ireland,Poland,126965,0.02777692090430707,27500.0,37400.0,9900.0
600,Ireland,Portugal,2845,0.0006224183040424811,20700.0,37400.0,16700.0
601,Ireland,Romania,17861,0.003907561802637172,30900.0,37400.0,6500.0
602,Ireland,Slovakia,11216,0.002453793918502801,24300.0,37400.0,13100.0
603,Ireland,Slovenia,197,4.309891244160589e-05,19400.0,37400.0,18000.0
604,Ireland,Spain,7110,0.0015554988195929844,14500.0,37400.0,22900.0
605,Ireland,Sweden,1803,0.00039445349813307327,-5500.0,37400.0,42900.0
606,Ireland,Switzerland,673,0.00014723638615837952,-26300.0,37400.0,63700.0
607,Ireland,United Kingdom,114749,0.02510435078051693,7500.0,37400.0,29900.0
608,Italy,Austria,6037,0.00010169344773804091,-9700.0,27300.0,37000.0
609,Italy,Belgium,4896,8.247326820033929e-05,-7200.0,27300.0,34500.0
610,Italy,Bulgaria,39161,0.0006596682303908266,21700.0,27300.0,5600.0
611,Italy,Croatia,16967,0.0002858096285856121,16800.0,27300.0,10500.0
612,Italy,Cyprus,213,3.5879914474412315e-06,4100.0,27300.0,23200.0
613,Italy,Czechia,5039,8.488210752890312e-05,11700.0,27300.0,15600.0
614,Italy,Denmark,1773,2.9866238668137576e-05,-17200.0,27300.0,44500.0
615,Italy,Estonia,864,1.4554106153001052e-05,14800.0,27300.0,12500.0
616,Italy,Finland,1493,2.5149630192627973e-05,-9200.0,27300.0,36500.0
617,Italy,France,24445,0.00041177676494225774,-4200.0,27300.0,31500.0
618,Italy,Germany,35272,0.0005941579076720522,-6400.0,27300.0,33700.0
619,Italy,Greece,5085,8.565697892130827e-05,8700.0,27300.0,18600.0
620,Italy,Hungary,5741,9.670731877821648e-05,17100.0,27300.0,10200.0
621,Italy,Iceland,110,1.8529533296644858e-06,-6800.0,27300.0,34100.0
622,Italy,Ireland,2052,3.45660021133775e-05,-10100.0,27300.0,37400.0
624,Italy,Latvia,2008,3.3824820781511706e-05,17500.0,27300.0,9800.0
625,Italy,Liechtenstein,24,4.042807264722514e-07,,27300.0,
626,Italy,Lithuania,3580,6.0305208365444174e-05,17000.0,27300.0,10300.0
627,Italy,Luxembourg,260,4.379707870116057e-06,-55800.0,27300.0,83100.0
628,Italy,Malta,581,9.78696258668242e-06,10900.0,27300.0,16400.0
629,Italy,Netherlands,7111,0.00011978501024767416,-11700.0,27300.0,39000.0
630,Italy,Norway,778,1.3105433549808817e-05,-45100.0,27300.0,72400.0
631,Italy,Poland,83160,0.0014008327172263513,17400.0,27300.0,9900.0
632,Italy,Portugal,4085,6.881194865163113e-05,10600.0,27300.0,16700.0
633,Italy,Romania,782014,0.0131730495013113,20800.0,27300.0,6500.0
634,Italy,Slovakia,6919,0.00011655076443589615,14200.0,27300.0,13100.0
635,Italy,Slovenia,2227,3.7513882410570996e-05,9300.0,27300.0,18000.0
636,Italy,Spain,14518,0.0002445561494551728,4400.0,27300.0,22900.0
637,Italy,Sweden,2622,4.416766936709347e-05,-15600.0,27300.0,42900.0
638,Italy,Switzerland,8650,0.0001457095118327073,-36400.0,27300.0,63700.0
639,Italy,United Kingdom,22411,0.0003775139733737345,-2600.0,27300.0,29900.0
672,Liechtenstein,Austria,2057,0.05690337215413981,,,37000.0
673,Liechtenstein,Belgium,18,0.0004979390854518797,,,34500.0
674,Liechtenstein,Bulgaria,3,8.298984757531328e-05,,,5600.0
675,Liechtenstein,Croatia,131,0.00362389001078868,,,10500.0
676,Liechtenstein,Cyprus,0,0.0,,,23200.0
677,Liechtenstein,Czechia,11,0.0003042961077761487,,,15600.0
678,Liechtenstein,Denmark,23,0.0006362554980774019,,,44500.0
679,Liechtenstein,Estonia,1,2.766328252510443e-05,,,12500.0
680,Liechtenstein,Finland,6,0.00016597969515062656,,,36500.0
681,Liechtenstein,France,65,0.001798113364131788,,,31500.0
682,Liechtenstein,Germany,1319,0.03648786965061274,,,33700.0
683,Liechtenstein,Greece,62,0.0017151235165564745,,,18600.0
684,Liechtenstein,Hungary,28,0.000774571910702924,,,10200.0
685,Liechtenstein,Iceland,1,2.766328252510443e-05,,,34100.0
686,Liechtenstein,Ireland,11,0.0003042961077761487,,,37400.0
687,Liechtenstein,Italy,1148,0.03175744833881988,,,27300.0
688,Liechtenstein,Latvia,2,5.532656505020886e-05,,,9800.0
690,Liechtenstein,Lithuania,1,2.766328252510443e-05,,,10300.0
691,Liechtenstein,Luxembourg,5,0.00013831641262552214,,,83100.0
692,Liechtenstein,Malta,2,5.532656505020886e-05,,,16400.0
693,Liechtenstein,Netherlands,68,0.0018811032117071011,,,39000.0
694,Liechtenstein,Norway,6,0.00016597969515062656,,,72400.0
695,Liechtenstein,Poland,19,0.0005256023679769842,,,9900.0
696,Liechtenstein,Portugal,620,0.017151235165564747,,,16700.0
697,Liechtenstein,Romania,7,0.000193642977675731,,,6500.0
698,Liechtenstein,Slovakia,20,0.0005532656505020886,,,13100.0
699,Liechtenstein,Slovenia,45,0.0012448477136296993,,,18000.0
700,Liechtenstein,Spain,326,0.009018230103184043,,,22900.0
701,Liechtenstein,Sweden,15,0.00041494923787656644,,,42900.0
702,Liechtenstein,Switzerland,3586,0.09920053113502449,,,63700.0
703,Liechtenstein,United Kingdom,39,0.0010788680184790726,,,29900.0
864,Netherlands,Austria,3888,0.00023343221180803153,2000.0,39000.0,37000.0
865,Netherlands,Belgium,27184,0.0016321042298841383,4500.0,39000.0,34500.0
866,Netherlands,Bulgaria,14110,0.0008471523941901557,33400.0,39000.0,5600.0
867,Netherlands,Croatia,1498,8.993864539311504e-05,28500.0,39000.0,10500.0
868,Netherlands,Cyprus,187,1.1227320886857483e-05,15800.0,39000.0,23200.0
869,Netherlands,Czechia,2854,0.0001713517316101137,23400.0,39000.0,15600.0
870,Netherlands,Denmark,2689,0.00016144527200406296,-5500.0,39000.0,44500.0
871,Netherlands,Estonia,710,4.2627795880581895e-05,26500.0,39000.0,12500.0
872,Netherlands,Finland,2290,0.0001374896515021585,2500.0,39000.0,36500.0
873,Netherlands,France,17797,0.0010685167370235436,7500.0,39000.0,31500.0
874,Netherlands,Germany,71351,0.00428385332940197,5300.0,39000.0,33700.0
875,Netherlands,Greece,8584,0.0005153760561111479,20400.0,39000.0,18600.0
876,Netherlands,Hungary,6546,0.00039301627018913955,28800.0,39000.0,10200.0
877,Netherlands,Iceland,435,2.6117029870497356e-05,4900.0,39000.0,34100.0
878,Netherlands,Ireland,4346,0.0002609301421084632,1600.0,39000.0,37400.0
879,Netherlands,Italy,21867,0.0013128760739727946,11700.0,39000.0,27300.0
880,Netherlands,Latvia,1909,0.00011461473568455047,29200.0,39000.0,9800.0
881,Netherlands,Liechtenstein,11,6.604306404033815e-07,,39000.0,
882,Netherlands,Lithuania,2871,0.00017237239714528254,28700.0,39000.0,10300.0
883,Netherlands,Luxembourg,352,2.1133780492908207e-05,-44100.0,39000.0,83100.0
884,Netherlands,Malta,177,1.0626929395581684e-05,22600.0,39000.0,16400.0
886,Netherlands,Norway,2066,0.00012404088209758054,-33400.0,39000.0,72400.0
887,Netherlands,Poland,52473,0.003150434272171512,29100.0,39000.0,9900.0
888,Netherlands,Portugal,15740,0.0009450162072681112,22300.0,39000.0,16700.0
889,Netherlands,Romania,8289,0.0004976645071185117,32500.0,39000.0,6500.0
890,Netherlands,Slovakia,3414,0.00020497365512155857,25900.0,39000.0,13100.0
891,Netherlands,Slovenia,641,3.848509459077886e-05,21000.0,39000.0,18000.0
892,Netherlands,Spain,19233,0.0011547329551707486,16100.0,39000.0,22900.0
893,Netherlands,Sweden,3659,0.0002196832466578157,-3900.0,39000.0,42900.0
894,Netherlands,Switzerland,2180,0.00013088534509812468,-24700.0,39000.0,63700.0
895,Netherlands,United Kingdom,41373,0.0024839997168553726,9100.0,39000.0,29900.0
928,Norway,Austria,982,0.00019958112352791137,35400.0,72400.0,37000.0
929,Norway,Belgium,820,0.00016665633532880585,37900.0,72400.0,34500.0
930,Norway,Bulgaria,1986,0.0004036335145890346,66800.0,72400.0,5600.0
931,Norway,Croatia,850,0.0001727535183286402,61900.0,72400.0,10500.0
932,Norway,Cyprus,47,9.552253366407164e-06,49200.0,72400.0,23200.0
933,Norway,Czechia,950,0.0001930774616614214,56800.0,72400.0,15600.0
934,Norway,Denmark,20905,0.00424872035371791,27900.0,72400.0,44500.0
935,Norway,Estonia,2693,0.0005473237939517977,59900.0,72400.0,12500.0
936,Norway,Finland,6074,0.00123447631803313,35900.0,72400.0,36500.0
937,Norway,France,4341,0.0008822623800760318,40900.0,72400.0,31500.0
