,c_dest,c_cit,weight,scaled,gdp_diff,dest_gdp,cit_gdp
297,Czechia,France,2278,0.00021773856232140277,-15800.0,14900.0,30700.0
298,Czechia,Germany,13786,0.0013177101932233795,-17200.0,14900.0,32100.0
299,Czechia,Greece,861,8.229714756748367e-05,-5400.0,14900.0,20300.0
300,Czechia,Hungary,652,6.232025576538832e-05,5000.0,14900.0,9900.0
301,Czechia,Iceland,31,2.9630796452868683e-06,-17600.0,14900.0,32500.0
302,Czechia,Ireland,545,5.2092851828430426e-05,-21900.0,14900.0,36800.0
303,Czechia,Italy,2558,0.0002445018623433487,-11900.0,14900.0,26800.0
304,Czechia,Latvia,147,1.4050732511521601e-05,6400.0,14900.0,8500.0
305,Czechia,Liechtenstein,2,1.9116642872818504e-07,,14900.0,
306,Czechia,Lithuania,432,4.129194860528797e-05,5900.0,14900.0,9000.0
307,Czechia,Luxembourg,17,1.6249146441895728e-06,-64300.0,14900.0,79200.0
308,Czechia,Malta,21,2.007247501645943e-06,-1000.0,14900.0,15900.0
309,Czechia,Netherlands,2507,0.00023962711841077995,-23600.0,14900.0,38500.0
310,Czechia,Norway,139,1.328606679660886e-05,-51400.0,14900.0,66300.0
311,Czechia,Poland,19273,0.001842175290439155,5500.0,14900.0,9400.0
312,Czechia,Portugal,143,1.366839965406523e-05,-2100.0,14900.0,17000.0
313,Czechia,Romania,4095,0.00039141326282095886,8700.0,14900.0,6200.0
314,Czechia,Slovakia,73442,0.007019822429327683,2500.0,14900.0,12400.0
315,Czechia,Slovenia,252,2.4086970019751317e-05,-2800.0,14900.0,17700.0
316,Czechia,Spain,565,5.4004516115712275e-05,-8300.0,14900.0,23200.0
317,Czechia,Sweden,566,5.4100099330076364e-05,-24500.0,14900.0,39400.0
318,Czechia,Switzerland,508,4.8556272896959e-05,-41200.0,14900.0,56100.0
319,Czechia,United Kingdom,4359,0.0004166472314130793,-14600.0,14900.0,29500.0
320,Denmark,Austria,1132,0.0002045263931192407,8400.0,43800.0,35400.0
321,Denmark,Belgium,818,0.00014779380704199547,10300.0,43800.0,33500.0
322,Denmark,Bulgaria,2321,0.0004193513767047329,38700.0,43800.0,5100.0
323,Denmark,Croatia,485,8.762835747599977e-05,33300.0,43800.0,10500.0
324,Denmark,Cyprus,34,6.143018874606169e-06,20500.0,43800.0,23300.0
325,Denmark,Czechia,709,0.000128100011238111,28900.0,43800.0,14900.0
327,Denmark,Estonia,958,0.000173088590643315,32800.0,43800.0,11000.0
328,Denmark,Finland,2316,0.00041844799157611436,8900.0,43800.0,34900.0
329,Denmark,France,4947,0.0008938092462551976,13100.0,43800.0,30700.0
330,Denmark,Germany,21114,0.003814814721130431,11700.0,43800.0,32100.0
331,Denmark,Greece,941,0.00017001708120601192,23500.0,43800.0,20300.0
332,Denmark,Hungary,1586,0.00028655376279780544,33900.0,43800.0,9900.0
333,Denmark,Iceland,8865,0.0016017018330406968,11300.0,43800.0,32500.0
334,Denmark,Ireland,1306,0.00023596419559516639,7000.0,43800.0,36800.0
335,Denmark,Italy,4381,0.0007915460496955773,17000.0,43800.0,26800.0
336,Denmark,Latvia,2521,0.0004554867818494751,35300.0,43800.0,8500.0
337,Denmark,Liechtenstein,10,1.8067702572371087e-06,,43800.0,
338,Denmark,Lithuania,5234,0.0009456635526379027,34800.0,43800.0,9000.0
339,Denmark,Luxembourg,34,6.143018874606169e-06,-35400.0,43800.0,79200.0
340,Denmark,Malta,55,9.937236414804097e-06,27900.0,43800.0,15900.0
341,Denmark,Netherlands,6253,0.001129773441850364,5300.0,43800.0,38500.0
342,Denmark,Norway,14967,0.0027041930440067806,-22500.0,43800.0,66300.0
343,Denmark,Poland,21119,0.00381571810625905,34400.0,43800.0,9400.0
344,Denmark,Portugal,1052,0.00019007223106134384,26800.0,43800.0,17000.0
345,Denmark,Romania,5076,0.0009171165825735563,37600.0,43800.0,6200.0
346,Denmark,Slovakia,848,0.0001532141178137068,31400.0,43800.0,12400.0
347,Denmark,Slovenia,204,3.6858113247637015e-05,26100.0,43800.0,17700.0
348,Denmark,Spain,3280,0.0005926206443737717,20600.0,43800.0,23200.0
349,Denmark,Sweden,12828,0.002317724885983763,4400.0,43800.0,39400.0
350,Denmark,Switzerland,1430,0.0002583681467849065,-12300.0,43800.0,56100.0
351,Denmark,United Kingdom,14297,0.002583139436771894,14300.0,43800.0,29500.0
384,Finland,Austria,387,7.231715951651774e-05,-500.0,34900.0,35400.0
385,Finland,Belgium,265,4.9519501994514735e-05,1400.0,34900.0,33500.0
386,Finland,Bulgaria,721,0.00013473041863413255,29800.0,34900.0,5100.0
387,Finland,Croatia,275,5.138816244713793e-05,24400.0,34900.0,10500.0
388,Finland,Cyprus,31,5.792847403131913e-06,11600.0,34900.0,23300.0
389,Finland,Czechia,312,5.830220612184376e-05,20000.0,34900.0,14900.0
390,Finland,Denmark,621,0.00011604381410790056,-8900.0,34900.0,43800.0
391,Finland,Estonia,25510,0.004766952814641776,23900.0,34900.0,11000.0
393,Finland,France,1508,0.00028179399625557816,4200.0,34900.0,30700.0
394,Finland,Germany,3628,0.000677950012211696,2800.0,34900.0,32100.0
395,Finland,Greece,462,8.633211291119172e-05,14600.0,34900.0,20300.0
396,Finland,Hungary,1198,0.00022386552222425907,25000.0,34900.0,9900.0
397,Finland,Iceland,141,2.6348112381987084e-05,2400.0,34900.0,32500.0
398,Finland,Ireland,408,7.624134646702646e-05,-1900.0,34900.0,36800.0
399,Finland,Italy,1507,0.00028160713021031585,8100.0,34900.0,26800.0
400,Finland,Latvia,802,0.00014986656830038043,26400.0,34900.0,8500.0
401,Finland,Liechtenstein,0,0.0,,34900.0,
402,Finland,Lithuania,655,0.00012239725964681943,25900.0,34900.0,9000.0
403,Finland,Luxembourg,17,3.1767227694594357e-06,-44300.0,34900.0,79200.0
404,Finland,Malta,17,3.1767227694594357e-06,19000.0,34900.0,15900.0
405,Finland,Netherlands,1079,0.000201628462838043,-3600.0,34900.0,38500.0
406,Finland,Norway,717,0.00013398295445308327,-31400.0,34900.0,66300.0
407,Finland,Poland,2078,0.00038830764205510045,25500.0,34900.0,9400.0
408,Finland,Portugal,327,6.110519680077856e-05,17900.0,34900.0,17000.0
409,Finland,Romania,1170,0.0002186332729569141,28700.0,34900.0,6200.0
410,Finland,Slovakia,248,4.63427792250553e-05,22500.0,34900.0,12400.0
411,Finland,Slovenia,74,1.3828087349411662e-05,17200.0,34900.0,17700.0
412,Finland,Spain,1242,0.00023208762821580112,11700.0,34900.0,23200.0
413,Finland,Sweden,8506,0.0015894825810012917,-4500.0,34900.0,39400.0
414,Finland,Switzerland,424,7.923120319122357e-05,-21200.0,34900.0,56100.0
415,Finland,United Kingdom,3333,0.0006228245288593117,5400.0,34900.0,29500.0
448,Germany,Austria,189871,0.0023210973262021363,-3300.0,32100.0,35400.0
449,Germany,Belgium,24653,0.00030137310270057706,-1400.0,32100.0,33500.0
450,Germany,Bulgaria,66238,0.0008097331593185748,27000.0,32100.0,5100.0
451,Germany,Croatia,234381,0.002865214342435564,21600.0,32100.0,10500.0
452,Germany,Cyprus,916,1.1197735045379004e-05,8800.0,32100.0,23300.0
453,Germany,Czechia,36378,0.0004447065562017439,17200.0,32100.0,14900.0
454,Germany,Denmark,20283,0.00024795159380504626,-11700.0,32100.0,43800.0
455,Germany,Estonia,4422,5.4057188177582926e-05,21100.0,32100.0,11000.0
456,Germany,Finland,13719,0.00016770930904754866,-2800.0,32100.0,34900.0
457,Germany,France,116295,0.0014216600405047503,1400.0,32100.0,30700.0
459,Germany,Greece,297668,0.003638872702497683,11800.0,32100.0,20300.0
460,Germany,Hungary,65443,0.0008000146010641246,22200.0,32100.0,9900.0
461,Germany,Iceland,1355,1.6564335138087938e-05,-400.0,32100.0,32500.0
462,Germany,Ireland,10513,0.00012851723638872213,-4700.0,32100.0,36800.0
463,Germany,Italy,556145,0.00679865104455492,5300.0,32100.0,26800.0
464,Germany,Latvia,12699,0.00015524021543806548,23600.0,32100.0,8500.0
465,Germany,Liechtenstein,215,2.6282893392538057e-06,,32100.0,
466,Germany,Lithuania,22812,0.00027886761119561774,23100.0,32100.0,9000.0
467,Germany,Luxembourg,12796,0.00015642600179112417,-47100.0,32100.0,79200.0
468,Germany,Malta,466,5.6966643353129e-06,16200.0,32100.0,15900.0
469,Germany,Netherlands,148518,0.0018155733771502173,-6400.0,32100.0,38500.0
470,Germany,Norway,6338,7.747952480088661e-05,-34200.0,32100.0,66300.0
471,Germany,Poland,425608,0.005202888228377366,22700.0,32100.0,9400.0
472,Germany,Portugal,120663,0.0014750571001971254,15100.0,32100.0,17000.0
473,Germany,Romania,112230,0.0013719670350904865,25900.0,32100.0,6200.0
474,Germany,Slovakia,26419,0.00032296174908719204,19700.0,32100.0,12400.0
475,Germany,Slovenia,21279,0.0002601272969766592,14400.0,32100.0,17700.0
476,Germany,Spain,111684,0.0013652924026289397,8900.0,32100.0,23200.0
477,Germany,Sweden,18642,0.00022789102261567184,-7300.0,32100.0,39400.0
478,Germany,Switzerland,40595,0.0004962577010558523,-24000.0,32100.0,56100.0
479,Germany,United Kingdom,104175,0.0012734978693803034,2600.0,32100.0,29500.0
512,Hungary,Austria,3705,0.00036997005489337073,-25500.0,9900.0,35400.0
513,Hungary,Belgium,536,5.352333317755647e-05,-23600.0,9900.0,33500.0
514,Hungary,Bulgaria,1211,0.00012092678447391955,4800.0,9900.0,5100.0
515,Hungary,Croatia,923,9.216797858747131e-05,-600.0,9900.0,10500.0
516,Hungary,Cyprus,144,1.4379402943224125e-05,-13400.0,9900.0,23300.0
517,Hungary,Czechia,311,3.105551607876877e-05,-5000.0,9900.0,14900.0
518,Hungary,Denmark,192,1.9172537257632167e-05,-33900.0,9900.0,43800.0
519,Hungary,Estonia,71,7.089844506728562e-06,-1100.0,9900.0,11000.0
520,Hungary,Finland,406,4.054192774270136e-05,-25000.0,9900.0,34900.0
521,Hungary,France,1922,0.00019192508650608869,-20800.0,9900.0,30700.0
522,Hungary,Germany,18703,0.0018676248142161169,-22200.0,9900.0,32100.0
523,Hungary,Greece,463,4.6233774741060906e-05,-10400.0,9900.0,20300.0
525,Hungary,Iceland,81,8.088414155563571e-06,-22600.0,9900.0,32500.0
526,Hungary,Ireland,359,3.5848650393176815e-05,-26900.0,9900.0,36800.0
527,Hungary,Italy,1598,0.0001595714298838344,-16900.0,9900.0,26800.0
528,Hungary,Latvia,67,6.690416647194559e-06,1400.0,9900.0,8500.0
529,Hungary,Liechtenstein,1,9.985696488350087e-08,,9900.0,
530,Hungary,Lithuania,86,8.587698979981076e-06,900.0,9900.0,9000.0
531,Hungary,Luxembourg,30,2.995708946505026e-06,-69300.0,9900.0,79200.0
532,Hungary,Malta,16,1.597711438136014e-06,-6000.0,9900.0,15900.0
533,Hungary,Netherlands,1739,0.000173651261932408,-28600.0,9900.0,38500.0
534,Hungary,Norway,774,7.728929081982968e-05,-56400.0,9900.0,66300.0
535,Hungary,Poland,2515,0.00025114026668200467,500.0,9900.0,9400.0
536,Hungary,Portugal,178,1.7774539749263157e-05,-7100.0,9900.0,17000.0
537,Hungary,Romania,72781,0.007267689761186077,3700.0,9900.0,6200.0
538,Hungary,Slovakia,6424,0.0006414811424116096,-2500.0,9900.0,12400.0
539,Hungary,Slovenia,173,1.727525492484565e-05,-7800.0,9900.0,17700.0
540,Hungary,Spain,438,4.373735061897338e-05,-13300.0,9900.0,23200.0
541,Hungary,Sweden,937,9.356597609584032e-05,-29500.0,9900.0,39400.0
542,Hungary,Switzerland,843,8.417942139679124e-05,-46200.0,9900.0,56100.0
543,Hungary,United Kingdom,2427,0.00024235285377225663,-19600.0,9900.0,29500.0
544,Iceland,Austria,103,0.0003242766741176841,-2900.0,32500.0,35400.0
545,Iceland,Belgium,49,0.0001542675439977332,-1000.0,32500.0,33500.0
546,Iceland,Bulgaria,79,0.00024871706073103925,27400.0,32500.0,5100.0
547,Iceland,Croatia,27,8.500456505997544e-05,22000.0,32500.0,10500.0
548,Iceland,Cyprus,2,6.29663444888707e-06,9200.0,32500.0,23300.0
549,Iceland,Czechia,145,0.00045650599754431257,17600.0,32500.0,14900.0
550,Iceland,Denmark,884,0.002783112426408085,-11300.0,32500.0,43800.0
551,Iceland,Estonia,104,0.0003274249913421276,21500.0,32500.0,11000.0
552,Iceland,Finland,119,0.00037464974970878064,-2400.0,32500.0,34900.0
553,Iceland,France,285,0.0008972704089664074,1800.0,32500.0,30700.0
554,Iceland,Germany,1033,0.0032522116928501714,400.0,32500.0,32100.0
555,Iceland,Greece,15,4.7224758366653025e-05,12200.0,32500.0,20300.0
556,Iceland,Hungary,119,0.00037464974970878064,22600.0,32500.0,9900.0
558,Iceland,Ireland,60,0.0001888990334666121,-4300.0,32500.0,36800.0
559,Iceland,Italy,170,0.0005352139281554009,5700.0,32500.0,26800.0
560,Iceland,Latvia,624,0.001964549948052766,24000.0,32500.0,8500.0
561,Iceland,Liechtenstein,0,0.0,,32500.0,
562,Iceland,Lithuania,1536,0.004835815256745269,23500.0,32500.0,9000.0
563,Iceland,Luxembourg,4,1.259326889777414e-05,-46700.0,32500.0,79200.0
564,Iceland,Malta,2,6.29663444888707e-06,16600.0,32500.0,15900.0
565,Iceland,Netherlands,181,0.0005698454176242798,-6000.0,32500.0,38500.0
566,Iceland,Norway,270,0.0008500456505997544,-33800.0,32500.0,66300.0
567,Iceland,Poland,9583,0.030170323961842396,23100.0,32500.0,9400.0
568,Iceland,Portugal,619,0.001948808361930548,15500.0,32500.0,17000.0
569,Iceland,Romania,140,0.0004407644114220949,26300.0,32500.0,6200.0
570,Iceland,Slovakia,227,0.0007146680099486824,20100.0,32500.0,12400.0
571,Iceland,Slovenia,19,5.981802726442716e-05,14800.0,32500.0,17700.0
572,Iceland,Spain,190,0.0005981802726442717,9300.0,32500.0,23200.0
573,Iceland,Sweden,336,0.0010578345874130278,-6900.0,32500.0,39400.0
574,Iceland,Switzerland,69,0.00021723388848660392,-23600.0,32500.0,56100.0
575,Iceland,United Kingdom,534,0.0016812013978528477,3000.0,32500.0,29500.0
576,Ireland,Austria,808,0.00017760474503607926,1400.0,36800.0,35400.0
577,Ireland,Belgium,1181,0.00025959307411832874,3300.0,36800.0,33500.0
578,Ireland,Bulgaria,1833,0.00040290779412268974,31700.0,36800.0,5100.0
579,Ireland,Croatia,854,0.0001877159062633808,26300.0,36800.0,10500.0
580,Ireland,Cyprus,87,1.912328319076596e-05,13500.0,36800.0,23300.0
581,Ireland,Czechia,5773,0.0012689507340263436,21900.0,36800.0,14900.0
582,Ireland,Denmark,892,0.00019606860466854295,-7000.0,36800.0,43800.0
583,Ireland,Estonia,2714,0.000596558512410791,25800.0,36800.0,11000.0
584,Ireland,Finland,983,0.0002160711192703786,1900.0,36800.0,34900.0
585,Ireland,France,10978,0.0024130506076807897,6100.0,36800.0,30700.0
586,Ireland,Germany,12540,0.0027563904737035075,4700.0,36800.0,32100.0
587,Ireland,Greece,564,0.0001239716289608276,16500.0,36800.0,20300.0
588,Ireland,Hungary,8462,0.001860014050117949,26900.0,36800.0,9900.0
589,Ireland,Iceland,53,1.1649816196673515e-05,4300.0,36800.0,32500.0
591,Ireland,Italy,8418,0.0018503425045961822,10000.0,36800.0,26800.0
592,Ireland,Latvia,21815,0.004795108308121372,28300.0,36800.0,8500.0
593,Ireland,Liechtenstein,9,1.9782706749068236e-06,,36800.0,
594,Ireland,Lithuania,38900,0.008550525472652826,27800.0,36800.0,9000.0
595,Ireland,Luxembourg,37,8.13289055239472e-06,-42400.0,36800.0,79200.0
596,Ireland,Malta,186,4.088426061474102e-05,20900.0,36800.0,15900.0
597,Ireland,Netherlands,4701,0.0010333167158596641,-1700.0,36800.0,38500.0
598,Ireland,Norway,510,0.00011210200491138666,-29500.0,36800.0,66300.0
599,Ireland,Poland,129860,0.028544247760377787,27400.0,36800.0,9400.0
600,Ireland,Portugal,3002,0.0006598631740078094,19800.0,36800.0,17000.0
601,Ireland,Romania,18297,0.004021824282085572,30600.0,36800.0,6200.0
602,Ireland,Slovakia,11538,0.0025361430052305476,24400.0,36800.0,12400.0
603,Ireland,Slovenia,201,4.418137840625239e-05,19100.0,36800.0,17700.0
604,Ireland,Spain,7632,0.0016775735323209862,13600.0,36800.0,23200.0
605,Ireland,Sweden,1948,0.0004281856971909436,-2600.0,36800.0,39400.0
606,Ireland,Switzerland,672,0.00014771087705970948,-19300.0,36800.0,56100.0
607,Ireland,United Kingdom,115456,0.0253781354491158,7300.0,36800.0,29500.0
608,Italy,Austria,6139,0.00010371659348753389,-8600.0,26800.0,35400.0
609,Italy,Belgium,5034,8.504794455387614e-05,-6700.0,26800.0,33500.0
610,Italy,Bulgaria,35818,0.0006051345407291886,21700.0,26800.0,5100.0
611,Italy,Croatia,17332,0.0002928190256272907,16300.0,26800.0,10500.0
612,Italy,Cyprus,211,3.5647827375581775e-06,3500.0,26800.0,23300.0
613,Italy,Czechia,4956,8.373015757032383e-05,11900.0,26800.0,14900.0
614,Italy,Denmark,1787,3.0190837687281815e-05,-17000.0,26800.0,43800.0
615,Italy,Estonia,795,1.3431290409283182e-05,15800.0,26800.0,11000.0
616,Italy,Finland,1493,2.522379444158464e-05,-8100.0,26800.0,34900.0
617,Italy,France,25217,0.0004260337739004956,-3900.0,26800.0,30700.0
618,Italy,Germany,35681,0.0006028199661555134,-5300.0,26800.0,32100.0
619,Italy,Greece,5288,8.933919960287982e-05,6500.0,26800.0,20300.0
620,Italy,Hungary,5524,9.332634996337144e-05,16900.0,26800.0,9900.0
621,Italy,Iceland,115,1.9428910654937933e-06,-5700.0,26800.0,32500.0
622,Italy,Ireland,2052,3.466793449037621e-05,-10000.0,26800.0,36800.0
624,Italy,Latvia,1820,3.074836294955395e-05,18300.0,26800.0,8500.0
625,Italy,Liechtenstein,24,4.0547291801609605e-07,,26800.0,
626,Italy,Lithuania,3318,5.6056630915725276e-05,17800.0,26800.0,9000.0
627,Italy,Luxembourg,277,4.679833262102441e-06,-52400.0,26800.0,79200.0
628,Italy,Malta,600,1.0136822950402401e-05,10900.0,26800.0,15900.0
629,Italy,Netherlands,7157,0.0001209154030933833,-11700.0,26800.0,38500.0
630,Italy,Norway,773,1.305960690110176e-05,-39500.0,26800.0,66300.0
631,Italy,Poland,81594,0.0013785065530252224,17400.0,26800.0,9400.0
632,Italy,Portugal,4064,6.866008078405892e-05,9800.0,26800.0,17000.0
633,Italy,Romania,726151,0.012268106870429422,20600.0,26800.0,6200.0
634,Italy,Slovakia,6543,0.00011054205427413818,14400.0,26800.0,12400.0
635,Italy,Slovenia,2328,3.933087304756131e-05,9100.0,26800.0,17700.0
636,Italy,Spain,14443,0.00024401022312110313,3600.0,26800.0,23200.0
637,Italy,Sweden,2645,4.468649450635725e-05,-12600.0,26800.0,39400.0
638,Italy,Switzerland,9252,0.00015630980989520503,-29300.0,26800.0,56100.0
639,Italy,United Kingdom,22563,0.0003811952270498823,-2700.0,26800.0,29500.0
672,Liechtenstein,Austria,2047,0.05702902992143534,,,35400.0
673,Liechtenstein,Belgium,20,0.0005571961887780687,,,33500.0
674,Liechtenstein,Bulgaria,2,5.571961887780688e-05,,,5100.0
675,Liechtenstein,Croatia,125,0.0034824761798629296,,,10500.0
676,Liechtenstein,Cyprus,0,0.0,,,23300.0
677,Liechtenstein,Czechia,11,0.00030645790382793784,,,14900.0
678,Liechtenstein,Denmark,22,0.0006129158076558757,,,43800.0
679,Liechtenstein,Estonia,1,2.785980943890344e-05,,,11000.0
680,Liechtenstein,Finland,8,0.0002228784755112275,,,34900.0
681,Liechtenstein,France,63,0.0017551679946509165,,,30700.0
682,Liechtenstein,Germany,1281,0.0356884158912353,,,32100.0
683,Liechtenstein,Greece,64,0.00178302780408982,,,20300.0
684,Liechtenstein,Hungary,19,0.0005293363793391654,,,9900.0
685,Liechtenstein,Iceland,1,2.785980943890344e-05,,,32500.0
686,Liechtenstein,Ireland,11,0.00030645790382793784,,,36800.0
687,Liechtenstein,Italy,1145,0.031899481807544434,,,26800.0
688,Liechtenstein,Latvia,2,5.571961887780688e-05,,,8500.0
690,Liechtenstein,Lithuania,1,2.785980943890344e-05,,,9000.0
691,Liechtenstein,Luxembourg,5,0.00013929904719451718,,,79200.0
692,Liechtenstein,Malta,2,5.571961887780688e-05,,,15900.0
693,Liechtenstein,Netherlands,59,0.0016437287568953028,,,38500.0
694,Liechtenstein,Norway,5,0.00013929904719451718,,,66300.0
695,Liechtenstein,Poland,14,0.00039003733214464814,,,9400.0
696,Liechtenstein,Portugal,605,0.01685518471053658,,,17000.0
697,Liechtenstein,Romania,8,0.0002228784755112275,,,6200.0
698,Liechtenstein,Slovakia,19,0.0005293363793391654,,,12400.0
699,Liechtenstein,Slovenia,50,0.001392990471945172,,,17700.0
700,Liechtenstein,Spain,336,0.009360895971471555,,,23200.0
701,Liechtenstein,Sweden,20,0.0005571961887780687,,,39400.0
702,Liechtenstein,Switzerland,3595,0.10015601493285786,,,56100.0
703,Liechtenstein,United Kingdom,38,0.0010586727586783307,,,29500.0
864,Netherlands,Austria,3784,0.0002282957774511947,3100.0,38500.0,35400.0
865,Netherlands,Belgium,26877,0.001621539537673298,5000.0,38500.0,33500.0
866,Netherlands,Bulgaria,12340,0.0007444952150496148,33400.0,38500.0,5100.0
867,Netherlands,Croatia,1464,8.832585047266094e-05,28000.0,38500.0,10500.0
868,Netherlands,Cyprus,162,9.77376214246658e-06,15200.0,38500.0,23300.0
869,Netherlands,Czechia,2602,0.00015698351293023482,23600.0,38500.0,14900.0
870,Netherlands,Denmark,2646,0.0001596381149936208,-5300.0,38500.0,43800.0
871,Netherlands,Estonia,547,3.300153019709395e-05,27500.0,38500.0,11000.0
872,Netherlands,Finland,2197,0.00013254910757406837,3600.0,38500.0,34900.0
873,Netherlands,France,17184,0.001036742769482381,7800.0,38500.0,30700.0
874,Netherlands,Germany,68356,0.004124044969200281,6400.0,38500.0,32100.0
