,c_dest,c_cit,weight,scaled,gdp_diff,dest_gdp,cit_gdp
354,Estonia,Bulgaria,278,0.00021125519019046403,9700.0,16500.0,6800.0
355,Estonia,Croatia,42,3.1916251755393846e-05,5300.0,16500.0,11200.0
356,Estonia,Cyprus,9,6.839196804727253e-06,-5200.0,16500.0,21700.0
357,Estonia,Czechia,180,0.00013678393609454505,-200.0,16500.0,16700.0
358,Estonia,Denmark,170,0.000129184828533737,-32700.0,16500.0,49200.0
360,Estonia,Finland,3767,0.0028625838181563956,-22800.0,16500.0,39300.0
361,Estonia,France,535,0.0004065522545032311,-16900.0,16500.0,33400.0
362,Estonia,Germany,1302,0.0009894038044172093,-21900.0,16500.0,38400.0
363,Estonia,Greece,89,6.763205729119172e-05,100.0,16500.0,16400.0
364,Estonia,Hungary,173,0.00013146456080197943,4900.0,16500.0,11600.0
365,Estonia,Iceland,21,1.5958125877696923e-05,-39100.0,16500.0,55600.0
366,Estonia,Ireland,67,5.091402065741399e-05,-41000.0,16500.0,57500.0
367,Estonia,Italy,732,0.0005562546734511499,-11400.0,16500.0,27900.0
368,Estonia,Latvia,2987,0.0022698534284133673,3700.0,16500.0,12800.0
369,Estonia,Liechtenstein,1,7.599107560808059e-07,-130200.0,16500.0,146700.0
370,Estonia,Lithuania,1750,0.0013298438231414103,3000.0,16500.0,13500.0
371,Estonia,Luxembourg,5,3.7995537804040293e-06,-74800.0,16500.0,91300.0
372,Estonia,Malta,1,7.599107560808059e-07,-6200.0,16500.0,22700.0
373,Estonia,Netherlands,229,0.00017401956314250455,-25100.0,16500.0,41600.0
374,Estonia,Norway,159,0.00012082581021684813,-47600.0,16500.0,64100.0
375,Estonia,Poland,487,0.00037007653821135244,5400.0,16500.0,11100.0
376,Estonia,Portugal,159,0.00012082581021684813,-1600.0,16500.0,18100.0
377,Estonia,Romania,408,0.0003100435884809688,7900.0,16500.0,8600.0
378,Estonia,Slovakia,119,9.04293799736159e-05,1500.0,16500.0,15000.0
379,Estonia,Slovenia,28,2.1277501170262564e-05,-3000.0,16500.0,19500.0
380,Estonia,Spain,431,0.0003275215358708273,-7600.0,16500.0,24100.0
381,Estonia,Sweden,611,0.00046430547196537236,-30200.0,16500.0,46700.0
382,Estonia,Switzerland,54,4.1035180828363516e-05,-55800.0,16500.0,72300.0
383,Estonia,United Kingdom,592,0.00044986716759983707,-20100.0,16500.0,36600.0
384,Finland,Austria,481,8.765682553266556e-05,-1500.0,39300.0,40800.0
385,Finland,Belgium,424,7.726921834896091e-05,1700.0,39300.0,37600.0
386,Finland,Bulgaria,1904,0.0003469825276802396,32500.0,39300.0,6800.0
387,Finland,Croatia,406,7.39889213435805e-05,28100.0,39300.0,11200.0
388,Finland,Cyprus,68,1.2392233131437128e-05,17600.0,39300.0,21700.0
389,Finland,Czechia,529,9.640428421368001e-05,22600.0,39300.0,16700.0
390,Finland,Denmark,724,0.00013194083510530117,-9900.0,39300.0,49200.0
391,Finland,Estonia,50367,0.009178817737221968,22800.0,39300.0,16500.0
393,Finland,France,2031,0.0003701268454404236,5900.0,39300.0,33400.0
394,Finland,Germany,4112,0.000749365627006904,900.0,39300.0,38400.0
395,Finland,Greece,931,0.00016966425066717596,22900.0,39300.0,16400.0
396,Finland,Hungary,1968,0.00035864580592159215,27700.0,39300.0,11600.0
397,Finland,Iceland,144,2.6242376043043327e-05,-16300.0,39300.0,55600.0
398,Finland,Ireland,584,0.00010642741395234239,-18200.0,39300.0,57500.0
399,Finland,Italy,2405,0.0004382841276633278,11400.0,39300.0,27900.0
400,Finland,Latvia,1791,0.0003263895520353514,26500.0,39300.0,12800.0
401,Finland,Liechtenstein,1,1.8223872252113423e-07,-107400.0,39300.0,146700.0
402,Finland,Lithuania,1459,0.00026588629615833484,25800.0,39300.0,13500.0
403,Finland,Luxembourg,20,3.6447744504226844e-06,-52000.0,39300.0,91300.0
404,Finland,Malta,24,4.373729340507221e-06,16600.0,39300.0,22700.0
405,Finland,Netherlands,1313,0.00023927944267024924,-2300.0,39300.0,41600.0
406,Finland,Norway,799,0.00014560873929438624,-24800.0,39300.0,64100.0
407,Finland,Poland,3959,0.0007214831024611704,28200.0,39300.0,11100.0
408,Finland,Portugal,611,0.00011134785946041301,21200.0,39300.0,18100.0
409,Finland,Romania,2513,0.0004579659096956103,30700.0,39300.0,8600.0
410,Finland,Slovakia,419,7.635802473635523e-05,24300.0,39300.0,15000.0
411,Finland,Slovenia,124,2.2597601592620643e-05,19800.0,39300.0,19500.0
412,Finland,Spain,2434,0.0004435690506164407,15200.0,39300.0,24100.0
413,Finland,Sweden,8174,0.0014896193178877512,-7400.0,39300.0,46700.0
414,Finland,Switzerland,480,8.747458681014443e-05,-33000.0,39300.0,72300.0
415,Finland,United Kingdom,4427,0.0008067708246010612,2700.0,39300.0,36600.0
416,France,Austria,4734,7.104013060579449e-05,-7400.0,33400.0,40800.0
417,France,Belgium,100698,0.0015111109150279453,-4200.0,33400.0,37600.0
418,France,Bulgaria,21021,0.0003154487928737655,26600.0,33400.0,6800.0
419,France,Croatia,3645,5.469819942081134e-05,22200.0,33400.0,11200.0
420,France,Cyprus,401,6.017552254525473e-06,11700.0,33400.0,21700.0
421,France,Czechia,4643,6.967455141586476e-05,16700.0,33400.0,16700.0
422,France,Denmark,4883,7.327607894974535e-05,-15800.0,33400.0,49200.0
423,France,Estonia,914,1.3715817358195219e-05,16900.0,33400.0,16500.0
424,France,Finland,2877,4.317331131239348e-05,-5900.0,33400.0,39300.0
426,France,Germany,88488,0.0013278832017417708,-5000.0,33400.0,38400.0
427,France,Greece,7827,0.00011745481669868049,17000.0,33400.0,16400.0
428,France,Hungary,6593,9.89369626286445e-05,21800.0,33400.0,11600.0
430,France,Ireland,9434,0.0001415700448109559,-24100.0,33400.0,57500.0
431,France,Italy,195276,0.0029303828779419358,5500.0,33400.0,27900.0
432,France,Latvia,1939,2.9097341200810206e-05,20600.0,33400.0,12800.0
434,France,Lithuania,2760,4.14175666396267e-05,19900.0,33400.0,13500.0
435,France,Luxembourg,5430,8.148456045404818e-05,-57900.0,33400.0,91300.0
436,France,Malta,224,3.3614256982885434e-06,10700.0,33400.0,22700.0
437,France,Netherlands,36715,0.0005509586808601066,-8200.0,33400.0,41600.0
439,France,Poland,55453,0.0008321479430678331,22300.0,33400.0,11100.0
440,France,Portugal,547235,0.008212008000013085,15300.0,33400.0,18100.0
441,France,Romania,106559,0.001599063218678254,24800.0,33400.0,8600.0
442,France,Slovakia,4237,6.358196733771678e-05,18400.0,33400.0,15000.0
443,France,Slovenia,1027,1.5411536572063994e-05,13900.0,33400.0,19500.0
444,France,Spain,157973,0.0023706004546238217,9300.0,33400.0,24100.0
445,France,Sweden,7509,0.00011268279271628872,-13300.0,33400.0,46700.0
447,France,United Kingdom,148755,0.0022322717845933587,-3200.0,33400.0,36600.0
448,Germany,Austria,166311,0.0020238468596136053,-2400.0,38400.0,40800.0
449,Germany,Belgium,24499,0.00029812955374974425,800.0,38400.0,37600.0
450,Germany,Bulgaria,228734,0.0027834754621573945,31600.0,38400.0,6800.0
451,Germany,Croatia,283343,0.003448015108702959,27200.0,38400.0,11200.0
452,Germany,Cyprus,2056,2.5019566615350595e-05,16700.0,38400.0,21700.0
453,Germany,Czechia,51723,0.0006294197685047562,21700.0,38400.0,16700.0
454,Germany,Denmark,19558,0.00023800227814349558,-10800.0,38400.0,49200.0
455,Germany,Estonia,6258,7.615391433796888e-05,21900.0,38400.0,16500.0
456,Germany,Finland,12908,0.00015707809624073224,-900.0,38400.0,39300.0
457,Germany,France,116572,0.0014185704861306662,5000.0,38400.0,33400.0
459,Germany,Greece,314574,0.003828066706448102,22000.0,38400.0,16400.0
460,Germany,Hungary,171154,0.0020827815683286555,26800.0,38400.0,11600.0
461,Germany,Iceland,1720,2.093076584552676e-05,-17200.0,38400.0,55600.0
462,Germany,Ireland,12369,0.00015051897833913983,-19100.0,38400.0,57500.0
463,Germany,Italy,557406,0.006783101434239355,10500.0,38400.0,27900.0
464,Germany,Latvia,30420,0.0003701824982679791,25600.0,38400.0,12800.0
465,Germany,Liechtenstein,264,3.212629176290154e-06,-108300.0,38400.0,146700.0
466,Germany,Lithuania,42038,0.0005115625201245663,24900.0,38400.0,13500.0
467,Germany,Luxembourg,16319,0.00019858672548439025,-52900.0,38400.0,91300.0
468,Germany,Malta,608,7.398782345395507e-06,15700.0,38400.0,22700.0
469,Germany,Netherlands,134510,0.001636858903419654,-3200.0,38400.0,41600.0
470,Germany,Norway,6322,7.693273353222104e-05,-25700.0,38400.0,64100.0
471,Germany,Poland,703804,0.008564626002991347,27300.0,38400.0,11100.0
472,Germany,Portugal,124017,0.0015091690627120305,20300.0,38400.0,18100.0
473,Germany,Romania,444241,0.005405990901152706,29800.0,38400.0,8600.0
474,Germany,Slovakia,47940,0.0005833842526945075,23400.0,38400.0,15000.0
475,Germany,Slovenia,27017,0.00032877122142360265,18900.0,38400.0,19500.0
476,Germany,Spain,148056,0.0018017008535030873,14300.0,38400.0,24100.0
477,Germany,Sweden,17605,0.00021423612366889457,-8300.0,38400.0,46700.0
478,Germany,Switzerland,39155,0.0004764791492334886,-33900.0,38400.0,72300.0
479,Germany,United Kingdom,97004,0.0011804465174880686,1800.0,38400.0,36600.0
480,Greece,Austria,1314,0.00012185002839458044,-24400.0,16400.0,40800.0
481,Greece,Belgium,1240,0.00011498785023537271,-21200.0,16400.0,37600.0
482,Greece,Bulgaria,78696,0.007297648275905557,9600.0,16400.0,6800.0
483,Greece,Croatia,252,2.3368498596220907e-05,5200.0,16400.0,11200.0
484,Greece,Cyprus,14977,0.001388849220141272,-5300.0,16400.0,21700.0
485,Greece,Czechia,885,8.206794149863295e-05,-300.0,16400.0,16700.0
486,Greece,Denmark,730,6.769446021921135e-05,-32800.0,16400.0,49200.0
487,Greece,Estonia,112,1.0385999376098181e-05,-100.0,16400.0,16500.0
488,Greece,Finland,537,4.9797157722899314e-05,-22900.0,16400.0,39300.0
489,Greece,France,4393,0.0004073722790999938,-17000.0,16400.0,33400.0
490,Greece,Germany,11177,0.0010364670984522265,-22000.0,16400.0,38400.0
492,Greece,Hungary,775,7.186740639710795e-05,4800.0,16400.0,11600.0
494,Greece,Ireland,499,4.627333650600886e-05,-41100.0,16400.0,57500.0
495,Greece,Italy,5191,0.0004813725246546933,-11500.0,16400.0,27900.0
496,Greece,Latvia,312,2.893242683341636e-05,3600.0,16400.0,12800.0
498,Greece,Lithuania,538,4.98898898601859e-05,2900.0,16400.0,13500.0
499,Greece,Luxembourg,37,3.4310890796038633e-06,-74900.0,16400.0,91300.0
500,Greece,Malta,43,3.987481903323409e-06,-6300.0,16400.0,22700.0
501,Greece,Netherlands,2737,0.00025380785975339927,-25200.0,16400.0,41600.0
503,Greece,Poland,14663,0.0013597313290332823,5300.0,16400.0,11100.0
504,Greece,Portugal,276,2.559406989109909e-05,-1700.0,16400.0,18100.0
505,Greece,Romania,48228,0.004472285517057706,7800.0,16400.0,8600.0
506,Greece,Slovakia,752,6.973456723951635e-05,1400.0,16400.0,15000.0
507,Greece,Slovenia,88,8.16042808122e-06,-3100.0,16400.0,19500.0
508,Greece,Spain,1018,9.440131575774953e-05,-7700.0,16400.0,24100.0
509,Greece,Sweden,1243,0.00011526604664723248,-30300.0,16400.0,46700.0
511,Greece,United Kingdom,15951,0.0014791703218584114,-20200.0,16400.0,36600.0
512,Hungary,Austria,4007,0.00040760959403325474,-29200.0,11600.0,40800.0
513,Hungary,Belgium,1000,0.00010172438084184046,-26000.0,11600.0,37600.0
514,Hungary,Bulgaria,716,7.283465668275777e-05,4800.0,11600.0,6800.0
515,Hungary,Croatia,1012,0.00010294507341194254,400.0,11600.0,11200.0
516,Hungary,Cyprus,166,1.6886247219745517e-05,-10100.0,11600.0,21700.0
517,Hungary,Czechia,533,5.4219094988700964e-05,-5100.0,11600.0,16700.0
518,Hungary,Denmark,285,2.899144853992453e-05,-37600.0,11600.0,49200.0
519,Hungary,Estonia,135,1.3732791413648462e-05,-4900.0,11600.0,16500.0
520,Hungary,Finland,490,4.984494661250182e-05,-27700.0,11600.0,39300.0
521,Hungary,France,2615,0.0002660092559014128,-21800.0,11600.0,33400.0
522,Hungary,Germany,19403,0.0019737581614742306,-26800.0,11600.0,38400.0
523,Hungary,Greece,538,5.472771689291017e-05,-4800.0,11600.0,16400.0
525,Hungary,Iceland,128,1.3020720747755578e-05,-44000.0,11600.0,55600.0
526,Hungary,Ireland,496,5.045529289755287e-05,-45900.0,11600.0,57500.0
527,Hungary,Italy,3098,0.00031514213184802173,-16300.0,11600.0,27900.0
528,Hungary,Latvia,142,1.4444862079541344e-05,-1200.0,11600.0,12800.0
529,Hungary,Liechtenstein,7,7.120706658928832e-07,-135100.0,11600.0,146700.0
